Date,Head_314740
1999-06-14 07:01:00,330.24
1999-06-21 07:01:00,330.23
1999-06-28 07:01:00,330.24
1999-07-05 07:01:00,330.02
1999-07-12 07:01:00,330.54
1999-07-19 07:01:00,330.14
1999-07-26 07:01:00,330.63
1999-08-02 07:01:00,330.36
1999-08-09 07:01:00,330.29
1999-08-16 07:01:00,330.3
1999-08-23 07:01:00,330.94
1999-08-30 07:01:00,331.14
1999-09-06 07:01:00,331.06
1999-09-13 07:01:00,330.58
1999-09-20 07:01:00,330.29
1999-09-23 07:01:00,330.37
1999-09-27 07:01:00,330.2
1999-10-04 07:01:00,330.56
1999-10-11 07:01:00,330.3
1999-10-18 07:01:00,330.07
1999-10-25 07:01:00,329.98
1999-11-01 07:01:00,329.91
1999-11-08 07:01:00,329.89
1999-11-15 07:01:00,329.81
1999-11-22 07:01:00,329.71
1999-11-29 07:01:00,329.67
1999-12-06 07:01:00,329.63
1999-12-13 07:01:00,329.58
1999-12-20 07:01:00,329.56
1999-12-27 07:01:00,329.54
2000-01-03 07:01:00,329.51
2000-01-10 07:01:00,329.47
2000-01-17 07:01:00,329.37
2000-01-24 07:01:00,329.5
2000-01-31 07:01:00,329.47
2000-02-07 07:01:00,329.67
2000-02-14 07:01:00,329.63
2000-02-21 07:01:00,329.56
2000-02-25 07:01:00,329.51
2000-02-28 07:01:00,329.55
2000-03-06 07:01:00,329.63
2000-03-13 07:01:00,330.25
2000-03-20 07:01:00,329.98
2000-03-27 07:01:00,329.95
2000-04-03 07:01:00,330.46
2000-04-10 07:01:00,330.23
2000-04-17 07:01:00,330.38
2000-04-24 07:01:00,331.29
2000-05-01 07:01:00,331.15
2000-05-08 07:01:00,330.89
2000-05-15 07:01:00,330.81
2000-05-22 07:01:00,330.56
2000-05-29 07:01:00,330.4
2000-05-30 07:01:00,330.41
2000-06-05 07:01:00,330.34
2000-06-12 07:01:00,330.17
2000-06-19 07:01:00,329.98
2000-06-26 07:01:00,330.36
2000-07-03 07:01:00,329.98
2000-07-10 07:01:00,330.08
2000-07-17 07:01:00,330.13
2000-07-24 07:01:00,330.16
2000-07-31 07:01:00,329.99
2000-08-07 07:01:00,330.49
2000-08-14 07:01:00,330.0
2000-08-21 07:01:00,329.89
2000-08-28 07:01:00,329.69
2000-09-04 07:01:00,329.91
2000-09-11 07:01:00,329.74
2000-09-18 07:01:00,329.78
2000-09-25 07:01:00,329.75
2000-10-02 07:01:00,329.88
2000-10-09 07:01:00,330.4
2000-10-16 07:01:00,330.33
2000-10-23 07:01:00,329.95
2000-10-30 07:01:00,330.33
2000-11-06 07:01:00,330.45
2000-11-13 07:01:00,330.3
2000-11-20 07:01:00,330.51
2000-11-27 07:01:00,330.38
2000-12-04 07:01:00,330.19
2000-12-11 07:01:00,330.04
2000-12-18 07:01:00,329.95
2000-12-25 07:01:00,329.88
2001-01-01 07:01:00,329.68
2001-01-08 07:01:00,329.7
2001-01-15 07:01:00,329.74
2001-01-22 07:01:00,329.76
2001-01-29 07:01:00,329.75
2001-02-05 07:01:00,329.64
2001-02-12 07:01:00,329.69
2001-02-19 07:01:00,329.64
2001-02-26 07:01:00,329.6
2001-03-05 07:01:00,329.64
2001-03-12 07:01:00,329.8
2001-03-19 07:01:00,330.0
2001-03-26 07:01:00,330.19
2001-04-02 07:01:00,330.01
2001-04-09 07:01:00,330.0
2001-04-16 07:01:00,329.92
2001-04-23 07:01:00,329.87
2001-04-30 07:01:00,329.98
2001-05-01 07:01:00,330.02
2001-05-07 07:01:00,330.59
2001-05-14 07:01:00,330.52
2001-05-21 07:01:00,330.34
2001-05-28 07:01:00,330.2
2001-06-04 07:01:00,330.13
2001-06-11 07:01:00,330.18
2001-06-18 07:01:00,330.34
2001-06-25 07:01:00,330.09
2001-07-02 07:01:00,329.9
2001-07-09 07:01:00,329.87
2001-07-16 07:01:00,329.83
2001-07-23 07:01:00,330.19
2001-07-30 07:01:00,329.86
2001-08-06 07:01:00,329.75
2001-08-13 07:01:00,329.72
2001-08-20 07:01:00,329.82
2001-08-27 07:01:00,329.55
2001-09-03 07:01:00,329.68
2001-09-10 07:01:00,329.79
2001-09-17 07:01:00,329.98
2001-09-24 07:01:00,329.87
2001-10-01 07:01:00,329.95
2001-10-08 07:01:00,329.79
2001-10-13 07:01:00,329.73
2001-10-22 07:01:00,329.62
2001-10-29 07:01:00,329.56
2001-11-05 07:01:00,329.57
2001-11-12 07:01:00,329.48
2001-11-19 07:01:00,329.43
2001-11-26 07:01:00,329.39
2001-12-03 07:01:00,329.34
2001-12-10 07:01:00,329.35
2001-12-17 07:01:00,329.28
2001-12-24 07:01:00,329.31
2001-12-31 07:01:00,329.25
2002-01-04 07:01:00,329.22
2002-01-07 07:01:00,329.23
2002-01-14 07:01:00,329.22
2002-01-21 07:01:00,329.21
2002-01-28 07:01:00,329.51
2002-02-04 07:01:00,329.37
2002-02-11 07:01:00,329.41
2002-02-18 07:01:00,329.44
2002-02-23 07:01:00,329.36
2002-03-04 07:01:00,329.43
2002-03-11 07:01:00,329.46
2002-03-18 07:01:00,329.47
2002-03-25 07:01:00,329.96
2002-04-01 07:01:00,329.8
2002-04-08 07:01:00,329.71
2002-04-15 07:01:00,329.73
2002-04-22 07:01:00,329.81
2002-04-29 07:01:00,330.0
2002-05-06 07:01:00,330.43
2002-05-13 07:01:00,330.19
2002-05-20 07:01:00,330.15
2002-05-27 07:01:00,330.21
2002-06-03 07:01:00,329.99
2002-06-10 07:01:00,330.32
2002-06-17 07:01:00,330.05
2002-06-24 07:01:00,329.94
2002-07-01 07:01:00,329.91
2002-07-08 07:01:00,329.83
2002-07-15 07:01:00,330.25
2002-07-22 07:01:00,330.08
2002-07-29 07:01:00,329.88
2002-08-05 07:01:00,329.87
2002-08-12 07:01:00,330.09
2002-08-19 07:01:00,330.39
2002-08-26 07:01:00,330.19
2002-09-02 07:01:00,330.01
2002-09-09 07:01:00,329.83
2002-09-16 07:01:00,329.75
2002-09-23 07:01:00,329.71
2002-09-30 07:01:00,329.87
2002-10-03 07:01:00,329.77
2002-10-07 07:01:00,329.73
2002-10-14 07:01:00,329.93
2002-10-21 07:01:00,329.99
2002-10-28 07:01:00,329.89
2002-11-04 07:01:00,329.87
2002-11-11 07:01:00,329.95
2002-11-18 07:01:00,329.94
2002-11-25 07:01:00,329.99
2002-12-02 07:01:00,330.01
2002-12-09 07:01:00,330.24
2002-12-16 07:01:00,329.99
2002-12-23 07:01:00,329.88
2002-12-30 07:01:00,329.83
2003-01-06 07:01:00,329.8
2003-01-13 07:01:00,329.58
2003-01-20 07:01:00,329.61
2003-01-27 07:01:00,329.59
2003-02-03 07:01:00,329.49
2003-02-07 07:01:00,329.5
2003-02-10 07:01:00,329.47
2003-02-17 07:01:00,329.43
2003-02-24 07:01:00,329.4
2003-03-03 07:01:00,329.38
2003-03-10 07:01:00,329.4
2003-03-17 07:01:00,329.41
2003-03-24 07:01:00,329.37
2003-03-31 07:01:00,329.49
2003-04-07 07:01:00,329.44
2003-04-14 07:01:00,329.41
2003-04-21 07:01:00,329.52
2003-04-28 07:01:00,329.75
2003-05-02 07:01:00,329.95
2003-05-05 07:01:00,329.92
2003-05-12 07:01:00,329.88
2003-05-19 07:01:00,329.79
2003-05-26 07:01:00,329.95
2003-06-02 07:01:00,330.0
2003-06-09 07:01:00,329.86
2003-06-16 07:01:00,329.94
2003-06-23 07:01:00,329.73
2003-06-30 07:01:00,329.69
2003-07-07 07:01:00,329.7
2003-07-14 07:01:00,329.54
2003-07-21 07:01:00,329.47
2003-07-28 07:01:00,329.45
2003-08-04 07:01:00,329.44
2003-08-11 07:01:00,329.35
2003-08-18 07:01:00,329.32
2003-08-25 07:01:00,329.26
2003-09-01 07:01:00,329.72
2003-09-08 07:01:00,329.47
2003-09-15 07:01:00,329.7
2003-09-22 07:01:00,329.46
2003-09-29 07:01:00,329.42
2003-10-06 07:01:00,329.72
2003-10-13 07:01:00,329.88
2003-10-20 07:01:00,329.67
2003-10-27 07:01:00,329.58
2003-11-03 07:01:00,329.87
2003-11-10 07:01:00,329.72
2003-11-17 07:01:00,329.61
2003-11-24 07:01:00,329.54
2003-12-01 07:01:00,329.81
2003-12-08 07:01:00,329.58
2003-12-15 07:01:00,329.55
2003-12-22 07:01:00,329.5
2003-12-29 07:01:00,329.45
2004-01-05 07:01:00,329.42
2004-01-12 07:01:00,329.4
2004-01-19 07:01:00,329.39
2004-01-26 07:01:00,329.3
2004-02-02 07:01:00,329.27
2004-02-09 07:01:00,329.65
2004-02-16 07:01:00,329.45
2004-02-23 07:01:00,329.46
2004-03-01 07:01:00,329.4
2004-03-08 07:01:00,329.35
2004-03-15 07:01:00,329.37
2004-03-22 07:01:00,330.04
2004-03-23 07:01:00,330.07
2004-03-29 07:01:00,329.85
2004-04-05 07:01:00,330.08
2004-04-12 07:01:00,329.99
2004-04-19 07:01:00,329.99
2004-04-26 07:01:00,330.29
2004-05-03 07:01:00,330.39
2004-05-10 07:01:00,330.33
2004-05-17 07:01:00,330.31
2004-05-24 07:01:00,330.52
2004-05-31 07:01:00,330.49
2004-06-07 07:01:00,330.45
2004-06-14 07:01:00,330.78
2004-06-21 07:01:00,330.94
2004-06-28 07:01:00,330.92
2004-07-05 07:01:00,330.69
2004-07-12 07:01:00,330.59
2004-07-19 07:01:00,330.35
2004-07-26 07:01:00,330.25
2004-07-29 07:01:00,330.16
2004-08-02 07:01:00,330.02
2004-08-09 07:01:00,329.91
2004-08-16 07:01:00,329.86
2004-08-23 07:01:00,330.01
2004-08-30 07:01:00,330.05
2004-09-06 07:01:00,329.97
2004-09-13 07:01:00,329.84
2004-09-20 07:01:00,329.84
2004-09-27 07:01:00,329.88
2004-10-02 07:01:00,329.91
2004-10-04 07:01:00,329.79
2004-10-11 07:01:00,329.81
2004-10-18 07:01:00,329.77
2004-10-25 07:01:00,329.74
2004-11-01 07:01:00,329.88
2004-11-08 07:01:00,329.76
2004-11-15 07:01:00,329.79
2004-11-22 07:01:00,329.69
2004-11-29 07:01:00,329.7
2004-12-06 07:01:00,329.63
2004-12-13 07:01:00,329.57
2004-12-20 07:01:00,329.5
2004-12-27 07:01:00,329.67
2005-01-03 07:01:00,329.5
2005-01-10 07:01:00,329.47
2005-01-17 07:01:00,329.36
2005-01-24 07:01:00,329.39
2005-01-31 07:01:00,329.29
2005-02-07 07:01:00,329.27
2005-02-14 07:01:00,329.38
2005-02-18 07:01:00,329.3
2005-02-21 07:01:00,329.31
2005-02-28 07:01:00,329.32
2005-03-07 07:01:00,329.3
2005-03-14 07:01:00,329.27
2005-03-21 07:01:00,330.21
2005-03-28 07:01:00,330.39
2005-04-04 07:01:00,330.28
2005-04-11 07:01:00,330.29
2005-04-18 07:01:00,330.31
2005-04-25 07:01:00,330.29
2005-05-02 07:01:00,330.45
2005-05-09 07:01:00,330.46
2005-05-16 07:01:00,330.17
2005-05-23 07:01:00,330.44
2005-05-30 07:01:00,330.32
2005-06-06 07:01:00,330.26
2005-06-13 07:01:00,330.0
2005-06-20 07:01:00,329.96
2005-06-22 07:01:00,329.91
2005-06-27 07:01:00,329.98
2005-07-04 07:01:00,330.05
2005-07-11 07:01:00,330.27
2005-07-18 07:01:00,330.54
2005-07-25 07:01:00,330.19
2005-08-01 07:01:00,330.44
2005-08-08 07:01:00,330.12
2005-08-15 07:01:00,330.3
2005-08-22 07:01:00,331.85
2005-08-29 07:01:00,330.9
2005-09-05 07:01:00,330.38
2005-09-12 07:01:00,330.1
2005-09-19 07:01:00,330.21
2005-09-26 07:01:00,330.06
2005-10-03 07:01:00,329.97
2005-10-10 07:01:00,330.64
2005-10-17 07:01:00,330.2
2005-10-24 07:01:00,329.99
2005-10-31 07:01:00,329.82
2005-11-07 07:01:00,329.74
2005-11-14 07:01:00,329.65
2005-11-21 07:01:00,329.6
2005-11-28 07:01:00,329.58
2005-12-05 07:01:00,329.53
2005-12-12 07:01:00,329.4
2005-12-19 07:01:00,329.43
2005-12-26 07:01:00,329.41
2006-01-02 07:01:00,329.45
2006-01-09 07:01:00,329.37
2006-01-16 07:01:00,329.27
2006-01-23 07:01:00,329.3
2006-01-30 07:01:00,329.26
2006-02-06 07:01:00,329.26
2006-02-13 07:01:00,329.25
2006-02-14 07:01:00,329.22
2006-02-20 07:01:00,329.28
2006-02-27 07:01:00,329.27
2006-03-06 07:01:00,329.28
2006-03-13 07:01:00,329.25
2006-03-20 07:01:00,329.25
2006-03-27 07:01:00,329.92
2006-04-03 07:01:00,330.23
2006-04-10 07:01:00,329.96
2006-04-17 07:01:00,330.02
2006-04-24 07:01:00,330.31
2006-05-01 07:01:00,330.85
2006-05-08 07:01:00,330.46
2006-05-15 07:01:00,330.38
2006-05-22 07:01:00,330.88
2006-05-29 07:01:00,330.68
2006-06-05 07:01:00,330.67
2006-06-12 07:01:00,330.43
2006-06-19 07:01:00,330.41
2006-06-26 07:01:00,330.29
2006-07-03 07:01:00,330.39
2006-07-10 07:01:00,330.14
2006-07-17 07:01:00,329.94
2006-07-24 07:01:00,329.89
2006-07-31 07:01:00,329.77
2006-08-07 07:01:00,330.06
2006-08-14 07:01:00,329.99
2006-08-21 07:01:00,329.96
2006-08-28 07:01:00,329.95
2006-09-04 07:01:00,329.85
2006-09-11 07:01:00,329.69
2006-09-18 07:01:00,329.89
2006-09-25 07:01:00,329.8
2006-10-02 07:01:00,329.71
2006-10-09 07:01:00,329.71
2006-10-16 07:01:00,329.59
2006-10-23 07:01:00,329.54
2006-10-30 07:01:00,329.6
2006-11-06 07:01:00,329.59
2006-11-13 07:01:00,329.7
2006-11-20 07:01:00,329.71
2006-11-27 07:01:00,329.61
2006-12-04 07:01:00,329.56
2006-12-11 07:01:00,329.6
2006-12-18 07:01:00,329.5
2006-12-25 07:01:00,329.38
2007-01-01 07:01:00,329.37
2007-01-08 07:01:00,329.37
2007-01-15 07:01:00,329.39
2007-01-22 07:01:00,329.58
2007-01-29 07:01:00,329.54
2007-02-05 07:01:00,329.47
2007-02-12 07:01:00,329.43
2007-02-19 07:01:00,329.41
2007-02-26 07:01:00,329.44
2007-03-02 07:01:00,329.48
2007-03-05 07:01:00,329.49
2007-03-12 07:01:00,329.57
2007-03-19 07:01:00,329.66
2007-03-26 07:01:00,329.62
2007-04-02 07:01:00,329.67
2007-04-09 07:01:00,329.81
2007-04-16 07:01:00,330.08
2007-04-23 07:01:00,329.93
2007-04-30 07:01:00,329.89
2007-05-07 07:01:00,329.9
2007-05-14 07:01:00,329.88
2007-05-21 07:01:00,329.78
2007-05-28 07:01:00,329.79
2007-06-04 07:01:00,329.85
2007-06-11 07:01:00,329.81
2007-06-18 07:01:00,329.86
2007-06-25 07:01:00,329.89
2007-07-02 07:01:00,329.88
2007-07-09 07:01:00,329.98
2007-07-16 07:01:00,330.15
2007-07-23 07:01:00,329.8
2007-07-30 07:01:00,329.79
2007-08-06 07:01:00,329.58
2007-08-13 07:01:00,329.63
2007-08-20 07:01:00,329.58
2007-08-27 07:01:00,329.55
2007-09-03 07:01:00,329.83
2007-09-10 07:01:00,330.64
2007-09-17 07:01:00,330.3
2007-09-21 07:01:00,330.22
2007-09-24 07:01:00,330.0
2007-10-01 07:01:00,330.16
2007-10-08 07:01:00,329.94
2007-10-15 07:01:00,329.76
2007-10-22 07:01:00,329.87
2007-10-29 07:01:00,330.05
2007-11-05 07:01:00,329.81
2007-11-12 07:01:00,329.87
2007-11-19 07:01:00,329.69
2007-11-26 07:01:00,329.99
2007-12-03 07:01:00,329.84
2007-12-10 07:01:00,329.82
2007-12-17 07:01:00,329.71
2007-12-24 07:01:00,329.59
2007-12-31 07:01:00,329.52
2008-01-07 07:01:00,329.48
2008-01-14 07:01:00,329.49
2008-01-21 07:01:00,329.57
2008-01-25 07:01:00,329.52
2008-01-28 07:01:00,329.55
2008-02-04 07:01:00,329.47
2008-02-11 07:01:00,329.42
2008-02-18 07:01:00,329.33
2008-02-25 07:01:00,329.55
2008-03-03 07:01:00,329.77
2008-03-10 07:01:00,329.59
2008-03-17 07:01:00,329.7
2008-03-24 07:01:00,329.58
2008-03-31 07:01:00,329.51
2008-04-07 07:01:00,329.56
2008-04-14 07:01:00,329.77
2008-04-21 07:01:00,329.8
2008-04-28 07:01:00,329.98
2008-05-05 07:01:00,329.98
2008-05-12 07:01:00,330.11
2008-05-19 07:01:00,330.25
2008-05-26 07:01:00,330.32
2008-06-02 07:01:00,330.34
2008-06-09 07:01:00,330.29
2008-06-16 07:01:00,330.07
2008-06-23 07:01:00,329.89
2008-06-30 07:01:00,329.93
2008-07-07 07:01:00,329.79
2008-07-14 07:01:00,329.77
2008-07-21 07:01:00,330.26
2008-07-28 07:01:00,330.21
2008-08-04 07:01:00,330.11
2008-08-11 07:01:00,329.96
2008-08-18 07:01:00,330.48
2008-08-25 07:01:00,330.09
2008-09-01 07:01:00,329.83
2008-09-08 07:01:00,329.7
2008-09-15 07:01:00,329.84
2008-09-22 07:01:00,329.69
2008-09-29 07:01:00,329.71
2008-10-06 07:01:00,329.76
2008-10-13 07:01:00,329.69
2008-10-20 07:01:00,329.61
2008-10-27 07:01:00,329.53
2008-11-03 07:01:00,329.72
2008-11-10 07:01:00,329.67
2008-11-17 07:01:00,329.63
2008-11-24 07:01:00,329.57
2008-12-01 07:01:00,329.52
2008-12-08 07:01:00,329.59
2008-12-15 07:01:00,329.76
2008-12-22 07:01:00,329.89
2008-12-29 07:01:00,329.75
2009-01-05 07:01:00,329.54
2009-01-12 07:01:00,329.46
2009-01-19 07:01:00,329.55
2009-01-26 07:01:00,329.45
2009-02-02 07:01:00,329.42
2009-02-09 07:01:00,329.68
2009-02-16 07:01:00,329.47
2009-02-23 07:01:00,329.43
2009-03-02 07:01:00,329.47
2009-03-09 07:01:00,329.74
2009-03-16 07:01:00,329.66
2009-03-23 07:01:00,329.61
2009-03-30 07:01:00,329.88
2009-04-06 07:01:00,330.56
2009-04-13 07:01:00,330.91
2009-04-20 07:01:00,330.69
2009-04-27 07:01:00,330.54
2009-05-04 07:01:00,330.71
2009-05-11 07:01:00,330.69
2009-05-18 07:01:00,330.76
2009-05-25 07:01:00,330.76
2009-06-01 07:01:00,330.51
2009-06-08 07:01:00,330.42
2009-06-15 07:01:00,330.19
2009-06-22 07:01:00,330.47
2009-06-29 07:01:00,331.03
2009-07-06 07:01:00,330.71
2009-07-13 07:01:00,330.38
2009-07-20 07:01:00,330.95
2009-07-27 07:01:00,330.34
2009-08-03 07:01:00,330.14
2009-08-10 07:01:00,330.41
2009-08-17 07:01:00,330.2
2009-08-24 07:01:00,330.44
2009-08-31 07:01:00,330.4
2009-09-07 07:01:00,330.83
2009-09-14 07:01:00,330.45
2009-09-21 07:01:00,330.66
2009-09-28 07:01:00,330.23
2009-10-05 07:01:00,330.01
2009-10-12 07:01:00,330.12
2009-10-19 07:01:00,330.14
2009-10-26 07:01:00,330.1
2009-11-02 07:01:00,329.95
2009-11-09 07:01:00,330.01
2009-11-16 07:01:00,329.89
2009-11-23 07:01:00,329.83
2009-11-30 07:01:00,329.77
2009-12-07 07:01:00,329.77
2009-12-14 07:01:00,329.7
2009-12-21 07:01:00,329.57
2009-12-28 07:01:00,329.78
2010-01-04 07:01:00,329.61
2010-01-11 07:01:00,329.57
2010-01-18 07:01:00,329.48
2010-01-22 07:01:00,329.46
2010-01-25 07:01:00,329.45
2010-02-01 07:01:00,329.41
2010-02-08 07:01:00,329.39
2010-02-15 07:01:00,329.35
2010-02-22 07:01:00,329.37
2010-03-01 07:01:00,329.5
2010-03-08 07:01:00,329.44
2010-03-15 07:01:00,329.41
2010-03-22 07:01:00,329.54
2010-03-29 07:01:00,329.6
2010-04-05 07:01:00,329.72
2010-04-12 07:01:00,329.71
2010-04-19 07:01:00,329.66
2010-04-26 07:01:00,329.84
2010-05-03 07:01:00,330.04
2010-05-10 07:01:00,330.3
2010-05-17 07:01:00,330.31
2010-05-24 07:01:00,330.18
2010-05-31 07:01:00,330.23
2010-06-07 07:01:00,330.25
2010-06-14 07:01:00,330.3
2010-06-21 07:01:00,330.82
2010-06-28 07:01:00,330.23
2010-07-05 07:01:00,329.96
2010-07-12 07:01:00,329.9
2010-07-19 07:01:00,329.98
2010-07-26 07:01:00,329.76
2010-08-02 07:01:00,329.75
2010-08-09 07:01:00,329.76
2010-08-16 07:01:00,330.01
2010-08-23 07:01:00,329.73
2010-08-30 07:01:00,329.81
2010-09-06 07:01:00,330.05
2010-09-13 07:01:00,329.88
2010-09-20 07:01:00,330.18
2010-09-27 07:01:00,330.14
2010-10-04 07:01:00,329.89
2010-10-07 07:01:00,329.81
2010-10-11 07:01:00,329.76
2010-10-18 07:01:00,329.73
2010-10-25 07:01:00,329.68
2010-11-01 07:01:00,329.65
2010-11-08 07:01:00,329.66
2010-11-15 07:01:00,329.68
2010-11-22 07:01:00,329.96
2010-11-29 07:01:00,329.84
2010-12-06 07:01:00,329.69
2010-12-13 07:01:00,329.74
2010-12-20 07:01:00,329.52
2010-12-27 07:01:00,329.8
2011-01-03 07:01:00,329.62
2011-01-10 07:01:00,329.56
2011-01-17 07:01:00,329.87
2011-01-19 07:01:00,329.77
2011-01-24 07:01:00,329.57
2011-01-31 07:01:00,329.49
2011-02-07 07:01:00,329.49
2011-02-14 07:01:00,329.54
2011-02-21 07:01:00,329.47
2011-02-28 07:01:00,329.38
2011-03-07 07:01:00,329.35
2011-03-14 07:01:00,329.35
2011-03-21 07:01:00,329.63
2011-03-28 07:01:00,329.59
2011-04-04 07:01:00,329.69
2011-04-11 07:01:00,329.84
2011-04-18 07:01:00,329.66
2011-04-25 07:01:00,329.7
2011-05-02 07:01:00,329.81
2011-05-09 07:01:00,329.65
2011-05-16 07:01:00,329.85
2011-05-23 07:01:00,329.7
2011-05-30 07:01:00,329.99
2011-06-06 07:01:00,329.95
2011-06-13 07:01:00,329.97
2011-06-20 07:01:00,330.76
2011-06-27 07:01:00,330.34
2011-07-04 07:01:00,329.93
2011-07-11 07:01:00,329.73
2011-07-18 07:01:00,329.61
2011-07-25 07:01:00,330.11
2011-07-29 07:01:00,329.89
2011-08-01 07:01:00,329.77
2011-08-08 07:01:00,329.97
2011-08-15 07:01:00,330.0
2011-08-22 07:01:00,329.74
2011-08-29 07:01:00,329.7
2011-09-05 07:01:00,329.59
2011-09-12 07:01:00,329.5
2011-09-19 07:01:00,329.5
2011-09-26 07:01:00,329.85
2011-10-03 07:01:00,329.65
2011-10-10 07:01:00,329.75
2011-10-17 07:01:00,329.88
2011-10-24 07:01:00,329.74
2011-10-31 07:01:00,329.76
2011-11-07 07:01:00,329.65
2011-11-11 07:01:00,329.58
2011-11-14 07:01:00,329.55
2011-11-21 07:01:00,329.5
2011-11-28 07:01:00,329.92
2011-12-05 07:01:00,330.32
2011-12-12 07:01:00,330.74
2011-12-19 07:01:00,330.73
2011-12-26 07:01:00,330.76
2012-01-02 07:01:00,330.75
2012-01-09 07:01:00,330.76
2012-01-16 07:01:00,330.75
2012-01-23 07:01:00,330.73
2012-01-30 07:01:00,330.74
2012-02-06 07:01:00,330.74
2012-02-09 07:01:00,330.73
2012-02-13 07:01:00,330.73
2012-02-20 07:01:00,330.72
2012-02-27 07:01:00,330.72
2012-03-05 07:01:00,330.77
2012-03-12 07:01:00,330.75
2012-03-19 07:01:00,330.74
2012-03-26 07:01:00,330.76
2012-04-02 07:01:00,330.78
2012-04-09 07:01:00,330.75
2012-04-16 07:01:00,330.76
2012-04-23 07:01:00,330.74
2012-04-30 07:01:00,330.86
2012-05-07 07:01:00,330.88
2012-05-14 07:01:00,330.87
2012-05-21 07:01:00,330.77
2012-05-28 07:01:00,330.85
2012-06-04 07:01:00,330.8
2012-06-11 07:01:00,330.84
2012-06-18 07:01:00,330.82
2012-06-25 07:01:00,331.1
2012-07-02 07:01:00,330.86
2012-07-09 07:01:00,330.78
2012-07-16 07:01:00,331.71
2012-07-23 07:01:00,332.12
2012-07-30 07:01:00,331.33
2012-08-06 07:01:00,331.03
2012-08-13 07:01:00,330.87
2012-08-20 07:01:00,330.81
2012-08-27 07:01:00,330.81
2012-09-03 07:01:00,330.9
2012-09-10 07:01:00,330.8
2012-09-17 07:01:00,330.83
2012-09-24 07:01:00,330.75
2012-10-01 07:01:00,330.83
2012-10-08 07:01:00,330.8
2012-10-15 07:01:00,330.77
2012-10-22 07:01:00,330.8
2012-10-29 07:01:00,330.82
2012-11-05 07:01:00,331.18
2012-11-12 07:01:00,330.94
2012-11-19 07:01:00,330.93
2012-11-26 07:01:00,330.84
2012-12-03 07:01:00,330.83
2012-12-10 07:01:00,330.8
2012-12-17 07:01:00,330.78
2012-12-24 07:01:00,330.79
2012-12-31 07:01:00,330.77
2013-01-07 07:01:00,330.89
2013-01-14 07:01:00,330.78
2013-01-21 07:01:00,330.76
2013-01-28 07:01:00,330.76
2013-02-04 07:01:00,330.75
2013-02-11 07:01:00,330.77
2013-02-18 07:01:00,330.76
2013-02-25 07:01:00,330.76
2013-03-04 07:01:00,330.82
2013-03-11 07:01:00,330.94
2013-03-18 07:01:00,330.82
2013-03-25 07:01:00,330.8
2013-04-01 07:01:00,330.81
2013-04-08 07:01:00,330.82
2013-04-09 07:01:00,330.81
2013-04-15 07:01:00,330.87
2013-04-22 07:01:00,331.42
2013-04-29 07:01:00,331.52
2013-05-06 07:01:00,331.44
2013-05-13 07:01:00,331.52
2013-05-20 07:01:00,331.15
2013-05-27 07:01:00,331.01
2013-06-03 07:01:00,331.33
2013-06-10 07:01:00,331.1
2013-06-17 07:01:00,331.07
2013-06-24 07:01:00,331.03
2013-07-01 07:01:00,331.0
2013-07-08 07:01:00,330.88
2013-07-15 07:01:00,330.84
2013-07-22 07:01:00,330.87
2013-07-29 07:01:00,330.82
2013-08-05 07:01:00,330.82
2013-08-12 07:01:00,330.8
2013-08-19 07:01:00,330.79
2013-08-26 07:01:00,330.82
2013-09-02 07:01:00,330.79
2013-09-09 07:01:00,330.76
2013-09-13 07:01:00,330.78
2013-09-16 07:01:00,330.82
2013-09-23 07:01:00,330.79
2013-09-30 07:01:00,330.78
2013-10-07 07:01:00,330.77
2013-10-14 07:01:00,330.78
2013-10-21 07:01:00,330.76
2013-10-28 07:01:00,330.79
2013-11-04 07:01:00,330.77
2013-11-11 07:01:00,330.94
2013-11-18 07:01:00,330.83
2013-11-25 07:01:00,331.02
2013-12-02 07:01:00,330.82
2013-12-09 07:01:00,330.77
2013-12-16 07:01:00,330.76
2013-12-23 07:01:00,330.74
2013-12-30 07:01:00,330.75
2014-01-06 07:01:00,330.75
2014-01-13 07:01:00,330.73
2014-01-20 07:01:00,330.75
2014-01-27 07:01:00,330.73
2014-02-03 07:01:00,330.74
2014-02-10 07:01:00,330.76
2014-02-17 07:01:00,330.85
2014-02-24 07:01:00,330.82
2014-02-28 07:01:00,330.8
2014-03-03 07:01:00,330.74
2014-03-10 07:01:00,330.79
2014-03-17 07:01:00,330.77
2014-03-24 07:01:00,330.89
2014-03-31 07:01:00,330.88
2014-04-07 07:01:00,330.82
2014-04-14 07:01:00,330.84
2014-04-21 07:01:00,330.86
2014-04-28 07:01:00,330.87
2014-05-05 07:01:00,330.86
2014-05-12 07:01:00,331.15
2014-05-19 07:01:00,331.17
2014-05-26 07:01:00,331.1
2014-06-02 07:01:00,331.02
2014-06-09 07:01:00,330.91
2014-06-16 07:01:00,330.9
2014-06-23 07:01:00,330.99
2014-06-30 07:01:00,330.85
2014-07-07 07:01:00,330.8
2014-07-14 07:01:00,330.75
2014-07-21 07:01:00,330.73
2014-07-28 07:01:00,330.81
2014-08-04 07:01:00,330.82
2014-08-11 07:01:00,330.78
2014-08-18 07:01:00,330.87
2014-08-25 07:01:00,330.84
2014-09-01 07:01:00,330.8
2014-09-08 07:01:00,331.1
2014-09-15 07:01:00,331.5
