Date,Head
2012-11-24,79.03
2012-11-25,79.03
2012-11-26,79.03
2012-11-27,79.03
2012-11-28,79.03
2012-11-29,79.03
2012-11-30,79.04
2012-12-01,79.03
2012-12-02,79.03
2012-12-03,79.03
2012-12-04,79.03
2012-12-05,79.03
2012-12-06,79.02
2012-12-07,79.02
2012-12-08,79.01
2012-12-09,79.01
2012-12-10,79.01
2012-12-11,79.01
2012-12-12,79.01
2012-12-13,79.0
2012-12-14,79.0
2012-12-15,79.01
2012-12-16,79.0
2012-12-17,79.0
2012-12-18,78.99
2012-12-19,78.99
2012-12-20,78.99
2012-12-21,78.99
2012-12-22,78.99
2012-12-23,78.99
2012-12-24,78.99
2012-12-25,78.99
2012-12-26,78.99
2012-12-27,78.99
2012-12-28,78.98
2012-12-29,78.98
2012-12-30,78.99
2012-12-31,78.99
2013-01-01,79.0
2013-01-02,79.01
2013-01-03,79.01
2013-01-04,79.01
2013-01-05,79.0
2013-01-06,79.0
2013-01-07,79.0
2013-01-08,79.0
2013-01-09,79.0
2013-01-10,79.0
2013-01-11,78.99
2013-01-12,78.99
2013-01-13,78.98
2013-01-14,78.98
2013-01-15,78.98
2013-01-16,78.98
2013-01-17,78.97
2013-01-18,78.97
2013-01-19,78.98
2013-01-20,78.97
2013-01-21,78.97
2013-01-22,78.97
2013-01-23,78.97
2013-01-24,78.97
2013-01-25,78.96
2013-01-26,78.96
2013-01-27,78.96
2013-01-28,78.96
2013-01-29,78.96
2013-01-30,78.97
2013-01-31,78.96
2013-02-01,78.95
2013-02-02,78.95
2013-02-03,78.95
2013-02-04,78.95
2013-02-05,78.95
2013-02-06,78.94
2013-02-07,78.94
2013-02-08,78.93
2013-02-09,78.93
2013-02-10,78.93
2013-02-11,78.93
2013-02-12,78.92
2013-02-13,78.92
2013-02-14,78.92
2013-02-15,78.92
2013-02-16,78.92
2013-02-17,78.91
2013-02-18,78.91
2013-02-19,78.91
2013-02-20,78.91
2013-02-21,78.9
2013-02-22,78.9
2013-02-23,78.9
2013-02-24,78.9
2013-02-25,78.89
2013-02-26,78.89
2013-02-27,78.89
2013-02-28,78.89
2013-03-01,78.89
2013-03-02,78.89
2013-03-03,78.89
2013-03-04,78.88
2013-03-05,78.88
2013-03-06,78.88
2013-03-07,78.88
2013-03-08,78.87
2013-03-09,78.87
2013-03-10,78.87
2013-03-11,78.87
2013-03-12,78.87
2013-03-13,78.87
2013-03-14,78.87
2013-03-15,78.86
2013-03-16,78.86
2013-03-17,78.86
2013-03-18,78.86
2013-03-19,78.86
2013-03-20,78.86
2013-03-21,78.86
2013-03-22,78.86
2013-03-23,78.86
2013-03-24,78.86
2013-03-25,78.86
2013-03-26,78.86
2013-03-27,78.86
2013-03-28,78.86
2013-03-29,78.86
2013-03-30,78.86
2013-03-31,78.86
2013-04-01,78.86
2013-04-02,78.86
2013-04-03,78.86
2013-04-04,78.86
2013-04-05,78.87
2013-04-06,78.88
2013-04-07,78.88
2013-04-08,78.88
2013-04-09,78.88
2013-04-10,78.89
2013-04-11,78.89
2013-04-12,78.89
2013-04-13,78.9
2013-04-14,78.91
2013-04-15,78.93
2013-04-16,78.95
2013-04-17,78.98
2013-04-18,79.01
2013-04-19,79.04
2013-04-20,79.06
2013-04-21,79.07
2013-04-22,79.08
2013-04-23,79.09
2013-04-24,79.01
2013-04-25,78.94
2013-04-26,78.96
2013-04-27,78.96
2013-04-28,78.96
2013-04-29,78.96
2013-04-30,78.96
2013-05-01,78.95
2013-05-02,78.95
2013-05-03,78.95
2013-05-04,78.95
2013-05-05,78.94
2013-05-06,78.94
2013-05-07,78.94
2013-05-08,78.94
2013-05-09,78.95
2013-05-10,78.94
2013-05-11,78.94
2013-05-12,78.94
2013-05-13,78.94
2013-05-14,78.94
2013-05-15,78.94
2013-05-16,78.94
2013-05-17,78.93
2013-05-18,78.93
2013-05-19,78.93
2013-05-20,78.93
2013-05-21,78.94
2013-05-22,78.94
2013-05-23,78.93
2013-05-24,78.93
2013-05-25,78.93
2013-05-26,78.93
2013-05-27,78.93
2013-05-28,78.93
2013-05-29,78.93
2013-05-30,78.93
2013-05-31,78.93
2013-06-01,78.92
2013-06-02,78.92
2013-06-03,78.92
2013-06-04,78.92
2013-06-05,78.91
2013-06-06,78.91
2013-06-07,78.91
2013-06-08,78.91
2013-06-09,78.92
2013-06-10,78.92
2013-06-11,78.91
2013-06-12,78.91
2013-06-13,78.91
2013-06-14,78.91
2013-06-15,78.91
2013-06-16,78.91
2013-06-17,78.9
2013-06-18,78.9
2013-06-19,78.9
2013-06-20,78.89
2013-06-21,78.89
2013-06-22,78.89
2013-06-23,78.88
2013-06-24,78.88
2013-06-25,78.87
2013-06-26,78.87
2013-06-27,78.86
2013-06-28,78.86
2013-06-29,78.85
2013-06-30,78.85
2013-07-01,78.84
2013-07-02,78.84
2013-07-03,78.83
2013-07-04,78.83
2013-07-05,78.82
2013-07-06,78.81
2013-07-07,78.81
2013-07-08,78.8
2013-07-09,78.8
2013-07-10,78.79
2013-07-11,78.78
2013-07-12,78.78
2013-07-13,78.77
2013-07-14,78.77
2013-07-15,78.76
2013-07-16,78.76
2013-07-17,78.75
2013-07-18,78.74
2013-07-19,78.74
2013-07-20,78.73
2013-07-21,78.72
2013-07-22,78.71
2013-07-23,78.71
2013-07-24,78.7
2013-07-25,78.69
2013-07-26,78.69
2013-07-27,78.68
2013-07-28,78.67
2013-07-29,78.66
2013-07-30,78.66
2013-07-31,78.65
2013-08-01,78.65
2013-08-02,78.64
2013-08-03,78.64
2013-08-04,78.63
2013-08-05,78.63
2013-08-06,78.62
2013-08-07,78.62
2013-08-08,78.61
2013-08-09,78.6
2013-08-10,78.6
2013-08-11,78.59
2013-08-12,78.6
2013-08-13,78.59
2013-08-14,78.59
2013-08-15,78.58
2013-08-16,78.58
2013-08-17,78.57
