DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
336,19590803,   35,    0,
336,19590804,   31,    0,
336,19590805,   13,    0,
336,19590806,    4,    0,
336,19590807,    0,    0,
336,19590808,    0,    0,
336,19590809,    2,    0,
336,19590810,    6,    0,
336,19590811,  337,    0,
336,19590812,  139,    0,
336,19590813,    2,    0,
336,19590814,    4,    0,
336,19590815,    2,    0,
336,19590816,    0,    0,
336,19590817,   69,    0,
336,19590818,    0,    0,
336,19590819,    0,    0,
336,19590820,    0,    0,
336,19590821,    0,    0,
336,19590822,    0,    0,
336,19590823,    0,    0,
336,19590824,    0,    0,
336,19590825,    0,    0,
336,19590826,    0,    0,
336,19590827,    0,    0,
336,19590828,    0,    0,
336,19590829,    0,    0,
336,19590830,    3,    0,
336,19590831,    1,    0,
336,19590901,    0,    0,
336,19590902,    0,    0,
336,19590903,    0,    0,
336,19590904,    0,    0,
336,19590905,    0,    0,
336,19590906,    0,    0,
336,19590907,    0,    0,
336,19590908,    0,    0,
336,19590909,    0,    0,
336,19590910,    0,    0,
336,19590911,    0,    0,
336,19590912,    0,    0,
336,19590913,    0,    0,
336,19590914,    0,    0,
336,19590915,    0,    0,
336,19590916,    0,    0,
336,19590917,    0,    0,
336,19590918,    0,    0,
336,19590919,    0,    0,
336,19590920,    0,    0,
336,19590921,    0,    0,
336,19590922,   21,    0,
336,19590923,    0,    0,
336,19590924,    0,    0,
336,19590925,    0,    0,
336,19590926,    0,    0,
336,19590927,    0,    0,
336,19590928,    0,    0,
336,19590929,    0,    0,
336,19590930,    0,    0,
336,19591001,    0,    0,
336,19591002,    0,    0,
336,19591003,    0,    0,
336,19591004,    0,    0,
336,19591005,    0,    0,
336,19591006,    0,    0,
336,19591007,    0,    0,
336,19591008,    0,    0,
336,19591009,    0,    0,
336,19591010,    0,    0,
336,19591011,    0,    0,
336,19591012,    0,    0,
336,19591013,    0,    0,
336,19591014,    0,    0,
336,19591015,    0,    0,
336,19591016,    0,    0,
336,19591017,    0,    0,
336,19591018,    0,    0,
336,19591019,    5,    0,
336,19591020,  111,    0,
336,19591021,   40,    0,
336,19591022,   40,    0,
336,19591023,    1,    0,
336,19591024,    0,    0,
336,19591025,   73,    0,
336,19591026,    0,    0,
336,19591027,    7,    0,
336,19591028,  168,    0,
336,19591029,    2,    0,
336,19591030,   15,    0,
336,19591031,  175,    0,
336,19591101,   11,    0,
336,19591102,    5,    0,
336,19591103,    0,    0,
336,19591104,   21,    0,
336,19591105,   10,    0,
336,19591106,    1,    0,
336,19591107,    0,    0,
336,19591108,    0,    0,
336,19591109,    0,    0,
336,19591110,  109,    0,
336,19591111,    0,    0,
336,19591112,   21,    0,
336,19591113,    4,    0,
336,19591114,   43,    0,
336,19591115,    0,    0,
336,19591116,    0,    0,
336,19591117,    0,    0,
336,19591118,   12,    0,
336,19591119,    5,    0,
336,19591120,    0,    0,
336,19591121,    0,    0,
336,19591122,    0,    0,
336,19591123,    0,    0,
336,19591124,    2,    0,
336,19591125,    1,    0,
336,19591126,    0,    0,
336,19591127,   40,    0,
336,19591128,    4,    0,
336,19591129,    2,    0,
336,19591130,    0,    0,
336,19591201,    1,    0,
336,19591202,    2,    0,
336,19591203,    6,    0,
336,19591204,   23,    0,
336,19591205,   17,    0,
336,19591206,    3,    0,
336,19591207,    2,    0,
336,19591208,    7,    0,
336,19591209,   34,    2,
336,19591210,    0,    2,
336,19591211,    0,    2,
336,19591212,    0,    2,
336,19591213,    0,  997,
336,19591214,    0,  997,
336,19591215,    5,    0,
336,19591216,    0,    0,
336,19591217,    2,    0,
336,19591218,   68,    0,
336,19591219,   37,    0,
336,19591220,   44,    0,
336,19591221,   30,    0,
336,19591222,   19,    0,
336,19591223,   71,    0,
336,19591224,   17,    0,
336,19591225,   32,    0,
336,19591226,   69,    0,
336,19591227,   61,    0,
336,19591228,   33,    0,
336,19591229,   39,    0,
336,19591230,   17,    0,
336,19591231,    2,    0,
336,19600101,    0,    0,
336,19600102,   54,    0,
336,19600103,    6,    0,
336,19600104,    0,    0,
336,19600105,   15,    0,
336,19600106,   76,    0,
336,19600107,    5,    0,
336,19600108,    8,    0,
336,19600109,    2,    0,
336,19600110,    0,    0,
336,19600111,   32,    1,
336,19600112,    2,    1,
336,19600113,    0,    1,
336,19600114,   17,    2,
336,19600115,   25,    4,
336,19600116,    0,    4,
336,19600117,   16,    4,
336,19600118,   33,    8,
336,19600119,    6,  997,
336,19600120,   50,  997,
336,19600121,    2,    0,
336,19600122,   29,    0,
336,19600123,    1,    0,
336,19600124,    4,    0,
336,19600125,   95,    0,
336,19600126,  133,    0,
336,19600127,    4,    0,
336,19600128,   39,    0,
336,19600129,   19,    0,
336,19600130,  123,  997,
336,19600131,   44,    2,
336,19600201,   89,    2,
336,19600202,    0,    2,
336,19600203,    0,    0,
336,19600204,    4,    0,
336,19600205,   27,    0,
336,19600206,    0,    0,
336,19600207,    0,    0,
336,19600208,    0,    0,
336,19600209,    0,    0,
336,19600210,    0,    0,
336,19600211,   50,    0,
336,19600212,    8,    0,
336,19600213,    0,    0,
336,19600214,   23,    2,
336,19600215,   47,    2,
336,19600216,    8,    2,
336,19600217,   24,    2,
336,19600218,    7,  997,
336,19600219,    0,    0,
336,19600220,    5,    0,
336,19600221,   39,    0,
336,19600222,    7,    0,
336,19600223,   60,    0,
336,19600224,    1,    0,
336,19600225,    0,    0,
336,19600226,   19,    0,
336,19600227,   53,    0,
336,19600228,    4,    0,
336,19600229,    0,  999,
336,19600301,    5,    0,
336,19600302,   49,    0,
336,19600303,   26,    0,
336,19600304,   38,    0,
336,19600305,    0,    0,
336,19600306,    0,    0,
336,19600307,    0,    0,
336,19600308,    0,    0,
336,19600309,    0,    0,
336,19600310,    9,    0,
336,19600311,    8,    0,
336,19600312,    1,    0,
336,19600313,    1,    0,
336,19600314,    0,    0,
336,19600315,    1,    0,
336,19600316,    0,    0,
336,19600317,    0,    0,
336,19600318,    0,    0,
336,19600319,    0,    0,
336,19600320,    0,    0,
336,19600321,    0,    0,
336,19600322,    0,    0,
336,19600323,    0,    0,
336,19600324,    0,    0,
336,19600325,    0,    0,
336,19600326,   93,    0,
336,19600327,   28,    0,
336,19600328,    0,    0,
336,19600329,    0,    0,
336,19600330,    0,    0,
336,19600331,    5,    0,
336,19600401,   21,    0,
336,19600402,    0,    0,
336,19600403,    0,    0,
336,19600404,    0,    0,
336,19600405,    0,    0,
336,19600406,    0,    0,
336,19600407,    0,    0,
336,19600408,  182,    0,
336,19600409,    2,    0,
336,19600410,    2,    0,
336,19600411,   17,    0,
336,19600412,    6,    0,
336,19600413,    3,    0,
336,19600414,   11,    0,
336,19600415,    2,    0,
336,19600416,   25,    0,
336,19600417,    2,    0,
336,19600418,    0,    0,
336,19600419,    9,    0,
336,19600420,    0,    0,
336,19600421,    0,    0,
336,19600422,    0,    0,
336,19600423,    0,    0,
336,19600424,   27,    0,
336,19600425,   12,    0,
336,19600426,    0,    0,
336,19600427,    6,    0,
336,19600428,    0,    0,
336,19600429,   10,    0,
336,19600430,    0,    0,
336,19600501,    2,    0,
336,19600502,    6,    0,
336,19600503,    0,    0,
336,19600504,    0,    0,
336,19600505,    0,    0,
336,19600506,    0,    0,
336,19600507,    0,    0,
336,19600508,    0,    0,
336,19600509,    0,    0,
336,19600510,    0,    0,
336,19600511,    0,    0,
336,19600512,    0,    0,
336,19600513,   30,    0,
336,19600514,  249,    0,
336,19600515,    8,    0,
336,19600516,  122,    0,
336,19600517,    0,    0,
336,19600518,    0,    0,
336,19600519,    0,    0,
336,19600520,    2,    0,
336,19600521,    0,    0,
336,19600522,   33,    0,
336,19600523,    0,    0,
336,19600524,   96,    0,
336,19600525,   35,    0,
336,19600526,    0,    0,
336,19600527,    0,    0,
336,19600528,    0,    0,
336,19600529,    0,    0,
336,19600530,    0,    0,
336,19600531,   28,    0,
336,19600601,    0,    0,
336,19600602,    0,    0,
336,19600603,    0,    0,
336,19600604,    0,    0,
336,19600605,    0,    0,
336,19600606,    0,    0,
336,19600607,  328,    0,
336,19600608,    0,    0,
336,19600609,   46,    0,
336,19600610,   19,    0,
336,19600611,   19,    0,
336,19600612,    4,    0,
336,19600613,   48,    0,
336,19600614,    0,    0,
336,19600615,   91,    0,
336,19600616,    0,    0,
336,19600617,    2,    0,
336,19600618,    0,    0,
336,19600619,   21,    0,
336,19600620,    0,    0,
336,19600621,   12,    0,
336,19600622,    3,    0,
336,19600623,    0,    0,
336,19600624,    0,    0,
336,19600625,    0,    0,
336,19600626,    0,    0,
336,19600627,    0,    0,
336,19600628,    3,    0,
336,19600629,   61,    0,
336,19600630,  106,    0,
336,19600701,  110,    0,
336,19600702,   15,    0,
336,19600703,   13,    0,
336,19600704,    0,    0,
336,19600705,    0,    0,
336,19600706,   49,    0,
336,19600707,    7,    0,
336,19600708,   10,    0,
336,19600709,  373,    0,
336,19600710,   41,    0,
336,19600711,   85,    0,
336,19600712,  124,    0,
336,19600713,    0,    0,
336,19600714,    0,    0,
336,19600715,   80,    0,
336,19600716,    0,    0,
336,19600717,    0,    0,
336,19600718,    0,    0,
336,19600719,   12,    0,
336,19600720,   18,    0,
336,19600721,   11,    0,
336,19600722,   92,    0,
336,19600723,   26,    0,
336,19600724,    9,    0,
336,19600725,    0,    0,
336,19600726,    0,    0,
336,19600727,    0,    0,
336,19600728,    0,    0,
336,19600729,   29,    0,
336,19600730,   29,    0,
336,19600731,   71,    0,
336,19600801,   99,    0,
336,19600802,    1,    0,
336,19600803,    0,    0,
336,19600804,    0,    0,
336,19600805,    0,    0,
336,19600806,    0,    0,
336,19600807,   44,    0,
336,19600808,    0,    0,
336,19600809,   85,    0,
336,19600810,  259,    0,
336,19600811,  307,    0,
336,19600812,  158,    0,
336,19600813,   28,    0,
336,19600814,    3,    0,
336,19600815,   58,    0,
336,19600816,   68,    0,
336,19600817,   19,    0,
336,19600818,   18,    0,
336,19600819,   31,    0,
336,19600820,   85,    0,
336,19600821,   29,    0,
336,19600822,    0,    0,
336,19600823,   15,    0,
336,19600824,    3,    0,
336,19600825,   41,    0,
336,19600826,   37,    0,
336,19600827,    2,    0,
336,19600828,    0,    0,
336,19600829,  210,    0,
336,19600830,   65,    0,
336,19600831,   82,    0,
336,19600901,   22,    0,
336,19600902,    3,    0,
336,19600903,    6,    0,
336,19600904,   32,    0,
336,19600905,   75,    0,
336,19600906,   34,    0,
336,19600907,    0,    0,
336,19600908,    0,    0,
336,19600909,    0,    0,
336,19600910,    0,    0,
336,19600911,    0,    0,
336,19600912,    0,    0,
336,19600913,    0,    0,
336,19600914,    2,    0,
336,19600915,    0,    0,
336,19600916,   41,    0,
336,19600917,    0,    0,
336,19600918,    0,    0,
336,19600919,    0,    0,
336,19600920,  462,    0,
336,19600921,   59,    0,
336,19600922,   65,    0,
336,19600923,    0,    0,
336,19600924,    0,    0,
336,19600925,    1,    0,
336,19600926,    0,    0,
336,19600927,    0,    0,
336,19600928,    0,    0,
336,19600929,    0,    0,
336,19600930,    0,    0,
336,19601001,   11,    0,
336,19601002,    3,    0,
336,19601003,   11,    0,
336,19601004,    0,    0,
336,19601005,    5,    0,
336,19601006,  122,    0,
336,19601007,    3,    0,
336,19601008,    0,    0,
336,19601009,    9,    0,
336,19601010,    3,    0,
336,19601011,   28,    0,
336,19601012,  122,    0,
336,19601013,  185,    0,
336,19601014,   35,    0,
336,19601015,    0,    0,
336,19601016,    0,    0,
336,19601017,    0,    0,
336,19601018,    3,    0,
336,19601019,   40,    0,
336,19601020,    0,    0,
336,19601021,  103,    0,
336,19601022,   56,    0,
336,19601023,   37,    0,
336,19601024,   45,    0,
336,19601025,   26,    0,
336,19601026,    0,    0,
336,19601027,   88,    0,
336,19601028,    1,    0,
336,19601029,    0,    0,
336,19601030,   31,    0,
336,19601031,   50,    0,
336,19601101,   27,    0,
336,19601102,  176,    0,
336,19601103,    3,    0,
336,19601104,  108,    0,
336,19601105,   58,    0,
336,19601106,  127,    0,
336,19601107,    5,    0,
336,19601108,    1,    0,
336,19601109,    1,    0,
336,19601110,    1,    0,
336,19601111,   26,    0,
336,19601112,    0,    0,
336,19601113,    0,    0,
336,19601114,    6,    0,
336,19601115,   10,    0,
336,19601116,  244,    0,
336,19601117,    6,    0,
336,19601118,  239,    0,
336,19601119,   34,    0,
336,19601120,   17,    0,
336,19601121,   29,    0,
336,19601122,   20,    0,
336,19601123,    4,    0,
336,19601124,   11,    0,
336,19601125,   71,    0,
336,19601126,  152,    0,
336,19601127,   38,    0,
336,19601128,   35,    0,
336,19601129,   78,    0,
336,19601130,   16,    0,
336,19601201,    0,    0,
336,19601202,    0,    0,
336,19601203,    6,    0,
336,19601204,  576,    0,
336,19601205,  123,    0,
336,19601206,   20,    0,
336,19601207,   23,    0,
336,19601208,    6,    0,
336,19601209,    1,    0,
336,19601210,   49,  997,
336,19601211,    5,  997,
336,19601212,    0,    0,
336,19601213,    2,    0,
336,19601214,    8,    1,
336,19601215,   78,    8,
336,19601216,    0,    4,
336,19601217,    0,  997,
336,19601218,    0,    0,
336,19601219,    0,    0,
336,19601220,   11,    0,
336,19601221,   14,    0,
336,19601222,    5,    0,
336,19601223,    3,    0,
336,19601224,    0,    0,
336,19601225,    0,    0,
336,19601226,    4,    0,
336,19601227,   28,    0,
336,19601228,    1,    0,
336,19601229,    2,    0,
336,19601230,    4,    0,
336,19601231,   49,  997,
336,19610101,   14,    0,
336,19610102,    6,    0,
336,19610103,  118,    0,
336,19610104,   60,    0,
336,19610105,   47,    0,
336,19610106,   33,    0,
336,19610107,   47,    0,
336,19610108,   39,    0,
336,19610109,   41,    0,
336,19610110,   48,    0,
336,19610111,   48,  997,
336,19610112,    0,  997,
336,19610113,    2,    0,
336,19610114,   35,    0,
336,19610115,    0,    0,
336,19610116,    0,    0,
336,19610117,    0,    0,
336,19610118,    0,    0,
336,19610119,    0,    0,
336,19610120,    9,    0,
336,19610121,   15,    0,
336,19610122,  227,  997,
336,19610123,    2,    0,
336,19610124,    0,    0,
336,19610125,    0,    0,
336,19610126,    0,    0,
336,19610127,    0,    0,
336,19610128,   13,    0,
336,19610129,   88,    0,
336,19610130,  337,    0,
336,19610131,    8,    0,
336,19610201,   28,    0,
336,19610202,   24,    0,
336,19610203,    2,    0,
336,19610204,   18,  997,
336,19610205,   69,  997,
336,19610206,   24,    0,
336,19610207,   13,    0,
336,19610208,   24,    0,
336,19610209,   56,    0,
336,19610210,   18,    0,
336,19610211,   45,    0,
336,19610212,   39,    0,
336,19610213,   28,    0,
336,19610214,    1,    0,
336,19610215,    0,    0,
336,19610216,    0,    0,
336,19610217,    2,    0,
336,19610218,    0,    0,
336,19610219,    0,    0,
336,19610220,    1,    0,
336,19610221,    0,    0,
336,19610222,    0,    0,
336,19610223,    0,    0,
336,19610224,   39,    0,
336,19610225,    7,    0,
336,19610226,    0,    0,
336,19610227,    9,    0,
336,19610228,  250,    0,
336,19610301,   37,    0,
336,19610302,    2,    0,
336,19610303,   33,    0,
336,19610304,    0,    0,
336,19610305,    0,    0,
336,19610306,    0,    0,
336,19610307,    0,    0,
336,19610308,    1,    0,
336,19610309,    2,    0,
336,19610310,    0,    0,
336,19610311,    0,    0,
336,19610312,    0,    0,
336,19610313,   14,    0,
336,19610314,    1,    0,
336,19610315,    0,    0,
336,19610316,    0,    0,
336,19610317,    0,    0,
336,19610318,    0,    0,
336,19610319,    9,    0,
336,19610320,    4,    0,
336,19610321,   80,    0,
336,19610322,    9,    0,
336,19610323,   38,    0,
336,19610324,    0,    0,
336,19610325,    0,    0,
336,19610326,    0,    0,
336,19610327,   20,    0,
336,19610328,   10,    0,
336,19610329,    1,    0,
336,19610330,  115,    0,
336,19610331,   62,    0,
336,19610401,   49,    0,
336,19610402,   86,    0,
336,19610403,   76,    0,
336,19610404,   18,    0,
336,19610405,   56,    0,
336,19610406,   16,    0,
336,19610407,   34,    0,
336,19610408,   59,    0,
336,19610409,    0,    0,
336,19610410,   14,    0,
336,19610411,    0,    0,
336,19610412,    0,    0,
336,19610413,    0,    0,
336,19610414,    8,    0,
336,19610415,    0,    0,
336,19610416,   16,    0,
336,19610417,   50,    0,
336,19610418,   22,    0,
336,19610419,    0,    0,
336,19610420,    0,    0,
336,19610421,    0,    0,
336,19610422,   20,    0,
336,19610423,   23,    0,
336,19610424,    4,    0,
336,19610425,    0,    0,
336,19610426,    0,    0,
336,19610427,    6,    0,
336,19610428,    4,    0,
336,19610429,    7,    0,
336,19610430,    0,    0,
336,19610501,    0,    0,
336,19610502,   38,    0,
336,19610503,   24,    0,
336,19610504,   60,    0,
336,19610505,   50,    0,
336,19610506,    0,    0,
336,19610507,    5,    0,
336,19610508,   44,    0,
336,19610509,   67,    0,
336,19610510,   12,    0,
336,19610511,    0,    0,
336,19610512,    0,    0,
336,19610513,    0,    0,
336,19610514,    0,    0,
336,19610515,    0,    0,
336,19610516,    0,    0,
336,19610517,    0,    0,
336,19610518,    0,    0,
336,19610519,   13,    0,
336,19610520,  128,    0,
336,19610521,   68,    0,
336,19610522,   40,    0,
336,19610523,    0,    0,
336,19610524,    0,    0,
336,19610525,    0,    0,
336,19610526,    0,    0,
336,19610527,    0,    0,
336,19610528,    2,    0,
336,19610529,   35,    0,
336,19610530,    0,    0,
336,19610531,   76,    0,
336,19610601,    0,    0,
336,19610602,    0,    0,
336,19610603,   67,    0,
336,19610604,   13,    0,
336,19610605,    0,    0,
336,19610606,    0,    0,
336,19610607,   43,    0,
336,19610608,    5,    0,
336,19610609,   99,    0,
336,19610610,    0,    0,
336,19610611,    0,    0,
336,19610612,  103,    0,
336,19610613,   67,    0,
336,19610614,   26,    0,
336,19610615,    0,    0,
336,19610616,    0,    0,
336,19610617,    0,    0,
336,19610618,    2,    0,
336,19610619,   27,    0,
336,19610620,    0,    0,
336,19610621,    0,    0,
336,19610622,    0,    0,
336,19610623,    0,    0,
336,19610624,    0,    0,
336,19610625,    0,    0,
336,19610626,    0,    0,
336,19610627,   71,    0,
336,19610628,   52,    0,
336,19610629,    0,    0,
336,19610630,    0,    0,
336,19610701,    0,    0,
336,19610702,    0,    0,
336,19610703,    8,    0,
336,19610704,   10,    0,
336,19610705,   90,    0,
336,19610706,  109,    0,
336,19610707,    0,    0,
336,19610708,    2,    0,
336,19610709,  174,    0,
336,19610710,    0,    0,
336,19610711,    4,    0,
336,19610712,    0,    0,
336,19610713,  152,    0,
336,19610714,  140,    0,
336,19610715,    5,    0,
336,19610716,   46,    0,
336,19610717,    1,    0,
336,19610718,   80,    0,
336,19610719,   12,    0,
336,19610720,  100,    0,
336,19610721,   36,    0,
336,19610722,   10,    0,
336,19610723,    6,    0,
336,19610724,    0,    0,
336,19610725,    0,    0,
336,19610726,    0,    0,
336,19610727,   18,    0,
336,19610728,  117,    0,
336,19610729,   18,    0,
336,19610730,    7,    0,
336,19610731,    0,    0,
336,19610801,    0,    0,
336,19610802,    0,    0,
336,19610803,   75,    0,
336,19610804,   55,    0,
336,19610805,   16,    0,
336,19610806,  157,    0,
336,19610807,   20,    0,
336,19610808,    0,    0,
336,19610809,   15,    0,
336,19610810,    0,    0,
336,19610811,    0,    0,
336,19610812,   77,    0,
336,19610813,    0,    0,
336,19610814,   34,    0,
336,19610815,  135,    0,
336,19610816,   68,    0,
336,19610817,   62,    0,
336,19610818,    0,    0,
336,19610819,   33,    0,
336,19610820,   79,    0,
336,19610821,    3,    0,
336,19610822,   95,    0,
336,19610823,   26,    0,
336,19610824,    0,    0,
336,19610825,  128,    0,
336,19610826,    0,    0,
336,19610827,    0,    0,
336,19610828,    0,    0,
336,19610829,    0,    0,
336,19610830,    0,    0,
336,19610831,    0,    0,
336,19610901,    3,    0,
336,19610902,    0,    0,
336,19610903,    0,    0,
336,19610904,    0,    0,
336,19610905,  194,    0,
336,19610906,   27,    0,
336,19610907,   76,    0,
336,19610908,  185,    0,
336,19610909,    0,    0,
336,19610910,    2,    0,
336,19610911,    0,    0,
336,19610912,    5,    0,
336,19610913,    0,    0,
336,19610914,   88,    0,
336,19610915,   35,    0,
336,19610916,    0,    0,
336,19610917,    0,    0,
336,19610918,    0,    0,
336,19610919,    0,    0,
336,19610920,    0,    0,
336,19610921,   95,    0,
336,19610922,    0,    0,
336,19610923,    0,    0,
336,19610924,    0,    0,
336,19610925,    2,    0,
336,19610926,    0,    0,
336,19610927,    0,    0,
336,19610928,   34,    0,
336,19610929,  185,    0,
336,19610930,    2,    0,
336,19611001,    2,    0,
336,19611002,    2,    0,
336,19611003,    2,    0,
336,19611004,  550,    0,
336,19611005,    0,    0,
336,19611006,    1,    0,
336,19611007,    1,    0,
336,19611008,    3,    0,
336,19611009,    0,    0,
336,19611010,    0,    0,
336,19611011,    0,    0,
336,19611012,    0,    0,
336,19611013,    0,    0,
336,19611014,    0,    0,
336,19611015,    0,    0,
336,19611016,    0,    0,
336,19611017,   15,    0,
336,19611018,  213,    0,
336,19611019,   97,    0,
336,19611020,   60,    0,
336,19611021,    0,    0,
336,19611022,    0,    0,
336,19611023,   44,    0,
336,19611024,   60,    0,
336,19611025,  170,    0,
336,19611026,    4,    0,
336,19611027,   16,    0,
336,19611028,    0,    0,
336,19611029,    0,    0,
336,19611030,   33,    0,
336,19611031,    0,    0,
336,19611101,   14,    0,
336,19611102,    4,    0,
336,19611103,  105,    0,
336,19611104,  143,    0,
336,19611105,   58,    0,
336,19611106,    0,    0,
336,19611107,    0,    0,
336,19611108,   14,    0,
336,19611109,   31,    0,
336,19611110,   10,    0,
336,19611111,    2,    0,
336,19611112,    0,    0,
336,19611113,    0,    0,
336,19611114,    0,    0,
336,19611115,    0,    0,
336,19611116,    0,    0,
336,19611117,    4,    0,
336,19611118,    2,    0,
336,19611119,    0,    0,
336,19611120,    0,    0,
336,19611121,    0,    0,
336,19611122,    0,    0,
336,19611123,    0,    0,
336,19611124,   10,    0,
336,19611125,    2,    0,
336,19611126,    0,    0,
336,19611127,   63,    0,
336,19611128,  194,    0,
336,19611129,   31,    0,
336,19611130,   56,    0,
336,19611201,  322,    0,
336,19611202,  290,    0,
336,19611203,   43,    0,
336,19611204,   15,    0,
336,19611205,  262,    0,
336,19611206,   30,    0,
336,19611207,    8,  997,
336,19611208,    0,  997,
336,19611209,    0,  997,
336,19611210,   30,    0,
336,19611211,  123,    0,
336,19611212,  103,    0,
336,19611213,   14,    0,
336,19611214,  151,    0,
336,19611215,    0,    0,
336,19611216,    0,    0,
336,19611217,    0,    0,
336,19611218,    0,    0,
336,19611219,    0,    0,
336,19611220,    6,    0,
336,19611221,    4,    0,
336,19611222,    8,    0,
336,19611223,    0,    0,
336,19611224,    0,    0,
336,19611225,    0,    0,
336,19611226,    0,    0,
336,19611227,    0,    0,
336,19611228,    0,    0,
336,19611229,    0,    0,
336,19611230,   17,    0,
336,19611231,   15,    0,
336,19620101,  181,    2,
336,19620102,    0,    2,
336,19620103,    0,    2,
336,19620104,    0,    2,
336,19620105,    0,    2,
336,19620106,   28,  997,
336,19620107,   29,    0,
336,19620108,    7,    0,
336,19620109,    8,    0,
336,19620110,   32,    0,
336,19620111,   60,    0,
336,19620112,   18,    0,
336,19620113,   34,    0,
336,19620114,   40,    0,
336,19620115,   16,    0,
336,19620116,    0,    0,
336,19620117,   55,    0,
336,19620118,    0,    0,
336,19620119,    0,    0,
336,19620120,   70,    0,
336,19620121,  130,    0,
336,19620122,  123,    0,
336,19620123,   23,    0,
336,19620124,    4,    0,
336,19620125,   73,    0,
336,19620126,   10,    0,
336,19620127,   31,    0,
336,19620128,    3,    0,
336,19620129,    0,    0,
336,19620130,    0,    0,
336,19620131,    0,    0,
336,19620201,   91,   15,
336,19620202,    0,    8,
336,19620203,    0,    4,
336,19620204,   13,    2,
336,19620205,  105,    0,
336,19620206,    0,    0,
336,19620207,    3,    0,
336,19620208,   49,    0,
336,19620209,    6,    0,
336,19620210,    0,    0,
336,19620211,    7,    0,
336,19620212,   70,    0,
336,19620213,  101,    2,
336,19620214,   57,    2,
336,19620215,   19,    2,
336,19620216,   35,    0,
336,19620217,   18,    0,
336,19620218,   10,    0,
336,19620219,    0,    0,
336,19620220,    0,    0,
336,19620221,    0,    0,
336,19620222,    0,    0,
336,19620223,    0,    0,
336,19620224,    0,    0,
336,19620225,    3,  997,
336,19620226,    0,    0,
336,19620227,    0,    0,
336,19620228,    0,    0,
336,19620301,    0,    0,
336,19620302,    0,    0,
336,19620303,   17,    2,
336,19620304,    0,  997,
336,19620305,    0,    0,
336,19620306,    0,    0,
336,19620307,    0,    0,
336,19620308,    0,    0,
336,19620309,   11,    0,
336,19620310,   24,    0,
336,19620311,   57,    0,
336,19620312,   15,    0,
336,19620313,    3,    1,
336,19620314,    0,  997,
336,19620315,   14,    1,
336,19620316,    0,    0,
336,19620317,    0,    0,
336,19620318,    6,    0,
336,19620319,    0,    0,
336,19620320,    0,    0,
336,19620321,    4,    0,
336,19620322,    0,    0,
336,19620323,    0,    0,
336,19620324,    0,    0,
336,19620325,    0,    0,
336,19620326,    0,    0,
336,19620327,   30,    0,
336,19620328,   13,    0,
336,19620329,    1,    0,
336,19620330,   60,    0,
336,19620331,   83,    0,
336,19620401,   11,    0,
336,19620402,    4,    0,
336,19620403,   35,    0,
336,19620404,  143,    0,
336,19620405,   50,    0,
336,19620406,   18,    0,
336,19620407,    9,    0,
336,19620408,  153,    0,
336,19620409,   67,    0,
336,19620410,   25,    0,
336,19620411,    8,    0,
336,19620412,    4,    0,
336,19620413,    2,    0,
336,19620414,   24,    0,
336,19620415,   10,    0,
336,19620416,    0,    0,
336,19620417,  215,    0,
336,19620418,    0,    0,
336,19620419,   24,    0,
336,19620420,    2,    0,
336,19620421,   59,    0,
336,19620422,    0,    0,
336,19620423,    0,    0,
336,19620424,    0,    0,
336,19620425,    0,    0,
336,19620426,    0,    0,
336,19620427,    0,    0,
336,19620428,    0,    0,
336,19620429,    0,    0,
336,19620430,    0,    0,
336,19620501,    0,    0,
336,19620502,   14,    0,
336,19620503,    0,    0,
336,19620504,    0,    0,
336,19620505,    0,    0,
336,19620506,    0,    0,
336,19620507,   46,    0,
336,19620508,    0,    0,
336,19620509,   11,    0,
336,19620510,  146,    0,
336,19620511,   17,    0,
336,19620512,    0,    0,
336,19620513,   32,    0,
336,19620514,    2,    0,
336,19620515,   40,    0,
336,19620516,   45,    0,
336,19620517,   66,    0,
336,19620518,   14,    0,
336,19620519,    0,    0,
336,19620520,   29,    0,
336,19620521,    0,    0,
336,19620522,   53,    0,
336,19620523,   13,    0,
336,19620524,    0,    0,
336,19620525,   46,    0,
336,19620526,  106,    0,
336,19620527,   49,    0,
336,19620528,   23,    0,
336,19620529,   45,    0,
336,19620530,   10,    0,
336,19620531,    0,    0,
