date,B28H1804_2
2019-02-28 20:00:00,19.522
2019-03-01 20:00:00,19.522
2019-03-02 20:00:00,19.524
2019-03-03 20:00:00,19.538
2019-03-04 20:00:00,19.542
2019-03-05 20:00:00,19.529
2019-03-06 20:00:00,19.544
2019-03-07 20:00:00,19.548000000000002
2019-03-08 20:00:00,19.555
2019-03-09 20:00:00,19.581
2019-03-10 20:00:00,19.638
2019-03-11 20:00:00,19.637
2019-03-12 20:00:00,19.635
2019-03-13 20:00:00,19.646
2019-03-14 20:00:00,19.658
2019-03-15 20:00:00,19.638
2019-03-16 20:00:00,19.644
2019-03-17 20:00:00,19.642
2019-03-18 20:00:00,19.63
2019-03-19 20:00:00,19.615
2019-03-20 20:00:00,19.606
2019-03-21 20:00:00,19.602
2019-03-22 20:00:00,19.599
2019-03-23 20:00:00,19.589
2019-03-24 20:00:00,19.587
2019-03-25 20:00:00,19.597
2019-03-26 20:00:00,19.59
2019-03-27 20:00:00,19.579
2019-03-28 20:00:00,19.575
2019-03-29 20:00:00,19.571
2019-03-30 20:00:00,19.569
2019-03-31 20:00:00,19.556
2019-04-01 20:00:00,19.555
2019-04-02 20:00:00,19.558
2019-04-03 20:00:00,19.554
2019-04-04 20:00:00,19.556
2019-04-05 20:00:00,19.56
2019-04-06 20:00:00,19.553
2019-04-07 20:00:00,19.544
2019-04-08 20:00:00,19.533
2019-04-09 20:00:00,19.522
2019-04-10 20:00:00,19.51
2019-04-11 20:00:00,19.506
2019-04-12 20:00:00,19.501
2019-04-13 20:00:00,19.499
2019-04-14 20:00:00,19.495
2019-04-15 20:00:00,19.494
2019-04-16 20:00:00,19.49
2019-04-17 20:00:00,19.479
2019-04-18 20:00:00,19.47
2019-04-19 20:00:00,19.461
2019-04-20 20:00:00,19.448
2019-04-21 20:00:00,19.446
2019-04-22 20:00:00,19.437
2019-04-23 20:00:00,19.429
2019-04-24 20:00:00,19.429
2019-04-25 20:00:00,19.456
2019-04-26 20:00:00,19.449
2019-04-27 20:00:00,19.475
2019-04-28 20:00:00,19.456
2019-04-29 20:00:00,19.448
2019-04-30 20:00:00,19.441
2019-05-01 20:00:00,19.437
2019-05-02 20:00:00,19.435
2019-05-03 20:00:00,19.423
2019-05-04 20:00:00,19.431
2019-05-05 20:00:00,19.428
2019-05-06 20:00:00,19.427
2019-05-07 20:00:00,19.423
2019-05-08 20:00:00,19.432
2019-05-09 20:00:00,19.418
2019-05-10 20:00:00,19.413
2019-05-11 20:00:00,19.391
2019-05-12 20:00:00,19.376
2019-05-13 20:00:00,19.366
2019-05-14 20:00:00,19.356
2019-05-15 20:00:00,19.34
2019-05-16 20:00:00,19.337
2019-05-17 20:00:00,19.341
2019-05-18 20:00:00,19.32
2019-05-19 20:00:00,19.347
2019-05-20 20:00:00,19.344
2019-05-21 20:00:00,19.334
2019-05-22 20:00:00,19.303
2019-05-23 20:00:00,19.28
2019-05-24 20:00:00,19.253
2019-05-25 20:00:00,19.238
2019-05-26 20:00:00,19.226
2019-05-27 20:00:00,19.258
2019-05-28 20:00:00,19.302
2019-05-29 20:00:00,19.267
2019-05-30 20:00:00,19.261
2019-05-31 20:00:00,19.226
2019-06-01 20:00:00,19.194
2019-06-02 20:00:00,19.151
2019-06-03 20:00:00,19.174
2019-06-04 20:00:00,19.139
2019-06-05 20:00:00,19.099
2019-06-06 20:00:00,19.194
2019-06-07 20:00:00,19.178
2019-06-08 20:00:00,19.171
2019-06-09 20:00:00,19.117
2019-06-10 20:00:00,19.158
2019-06-11 20:00:00,19.195
2019-06-12 20:00:00,19.269
2019-06-13 20:00:00,19.233
2019-06-14 20:00:00,19.185
2019-06-15 20:00:00,19.205
2019-06-16 20:00:00,19.157
2019-06-17 20:00:00,19.099
2019-06-18 20:00:00,19.051
2019-06-19 20:00:00,19.102
2019-06-20 20:00:00,19.098
2019-06-21 20:00:00,19.036
2019-06-22 20:00:00,18.991
2019-06-23 20:00:00,18.94
2019-06-24 20:00:00,18.892
2019-06-25 20:00:00,18.85
2019-06-26 20:00:00,18.832
2019-06-27 20:00:00,18.819
2019-06-28 20:00:00,18.801
2019-06-29 20:00:00,18.767
2019-06-30 20:00:00,18.739
2019-07-01 20:00:00,18.74
2019-07-02 20:00:00,18.73
2019-07-03 20:00:00,18.726
2019-07-04 20:00:00,18.719
2019-07-05 20:00:00,18.708
2019-07-06 20:00:00,18.74
2019-07-07 20:00:00,18.743
2019-07-08 20:00:00,18.752
2019-07-09 20:00:00,18.716
2019-07-10 20:00:00,18.723
2019-07-11 20:00:00,18.831
2019-07-12 20:00:00,18.893
2019-07-13 20:00:00,18.874
2019-07-14 20:00:00,18.865
2019-07-15 20:00:00,18.843
2019-07-16 20:00:00,18.859
2019-07-17 20:00:00,18.806
2019-07-18 20:00:00,18.75
2019-07-19 20:00:00,18.715
2019-07-20 20:00:00,18.727
2019-07-21 20:00:00,18.681
2019-07-22 20:00:00,18.655
2019-07-23 20:00:00,18.617
2019-07-24 20:00:00,18.575
2019-07-25 20:00:00,18.546
2019-07-26 20:00:00,18.512
2019-07-27 20:00:00,18.502
2019-07-28 20:00:00,18.507
2019-07-29 20:00:00,18.51
2019-07-30 20:00:00,18.485
2019-07-31 20:00:00,18.523
2019-08-01 20:00:00,18.536
2019-08-02 20:00:00,18.565
2019-08-03 20:00:00,18.569
2019-08-04 20:00:00,18.514
2019-08-05 20:00:00,18.494
2019-08-06 20:00:00,18.473
2019-08-07 20:00:00,18.467
2019-08-08 20:00:00,18.46
2019-08-09 20:00:00,18.593
2019-08-10 20:00:00,18.542
2019-08-11 20:00:00,18.497
2019-08-12 20:00:00,18.589
2019-08-13 20:00:00,18.632
2019-08-14 20:00:00,18.584
2019-08-15 20:00:00,18.701
2019-08-16 20:00:00,18.65
2019-08-17 20:00:00,18.718
2019-08-18 20:00:00,18.775
2019-08-19 20:00:00,18.716
2019-08-20 20:00:00,18.704
2019-08-21 20:00:00,18.684
2019-08-22 20:00:00,18.637
2019-08-23 20:00:00,18.605
2019-08-24 20:00:00,18.554
2019-08-25 20:00:00,18.527
2019-08-26 20:00:00,18.494
2019-08-27 20:00:00,18.461
2019-08-28 20:00:00,18.443
2019-08-29 20:00:00,18.588
2019-08-30 20:00:00,18.557
2019-08-31 20:00:00,18.525
2019-09-01 20:00:00,18.544
2019-09-02 20:00:00,18.525
2019-09-03 20:00:00,18.547
2019-09-04 20:00:00,18.566
2019-09-05 20:00:00,18.562
2019-09-06 20:00:00,18.539
2019-09-07 20:00:00,18.585
2019-09-08 20:00:00,18.625
2019-09-09 20:00:00,18.603
2019-09-10 20:00:00,18.571
2019-09-11 20:00:00,18.625
2019-09-12 20:00:00,18.626
2019-09-13 20:00:00,18.58
2019-09-14 20:00:00,18.567
2019-09-15 20:00:00,18.555
2019-09-16 20:00:00,18.669
2019-09-17 20:00:00,18.639
