Date,1,2,3,4,5,6,7,8,9,10
2013-06-20,263.5256730972221,,78.89,,,443.49,132.48,64.11,263.5256730972221,
2013-06-21,263.5127283402779,,78.89,,,443.58,132.5,64.09,263.5127283402779,
2013-06-22,263.4984503819444,,78.89,,,443.58,132.53,64.07,263.4984503819444,289.77
2013-06-23,263.4843733402779,,78.88,,,443.57,132.53,64.05,263.4843733402779,
2013-06-24,263.4699009861111,,78.88,,,443.55,132.53,64.03,263.4699009861111,
2013-06-25,263.4613119791667,,78.87,,,443.53,132.52,64.01,263.4613119791667,
2013-06-26,263.45111531944445,,78.87,,,443.51,132.53,63.99,263.45111531944445,
2013-06-27,263.44154356249993,,78.86,,,443.49,132.53,63.97,263.44154356249993,
2013-06-28,263.43392603472216,,78.86,-2.23,,443.47,132.55,63.96,263.43392603472216,
2013-06-29,263.426242826389,,78.85,,,443.45,132.56,63.95,263.426242826389,
2013-06-30,263.41775073611103,,78.85,,,443.43,132.54,63.94,263.41775073611103,
2013-07-01,263.40984688194453,,78.84,,15.86,443.41,132.51,63.93,263.40984688194453,289.8
2013-07-02,263.4026614444442,,78.84,,,443.39,132.53,63.92,263.4026614444442,
2013-07-03,263.3942941180556,,78.83,,,443.36,132.53,63.91,263.3942941180556,
2013-07-04,263.3849784097222,,78.83,,,443.33,132.52,63.91,263.3849784097222,
2013-07-05,263.3751871388889,,78.82,,,443.3,132.5,63.89,263.3751871388889,
2013-07-06,263.36585302083324,,78.81,,,443.28,132.46,63.88,263.36585302083324,
2013-07-07,263.3557374513888,,78.81,,,443.25,132.46,63.86,263.3557374513888,
2013-07-08,263.3451898194444,,78.8,,,443.23,132.43,63.85,263.3451898194444,289.8
2013-07-09,263.3353648680556,,78.8,,15.77,443.2,132.42,63.84,263.3353648680556,
2013-07-10,263.3256596805555,,78.79,,,443.18,132.41,63.83,263.3256596805555,
2013-07-11,263.31461630555543,,78.78,,,443.15,132.38,63.82,263.31461630555543,
2013-07-12,263.30421598611105,,78.78,,,443.13,132.33,63.8,263.30421598611105,
2013-07-13,263.2929244444445,,78.77,,,443.11,132.3,63.79,263.2929244444445,
2013-07-14,263.28231084027766,,78.77,,,443.09,132.26,63.78,263.28231084027766,
2013-07-15,263.27201796527777,,78.76,-2.27,,443.06,132.22,63.77,263.27201796527777,289.79
2013-07-16,263.2607302847222,,78.76,,,443.04,132.19,63.76,263.2607302847222,
2013-07-17,263.25027880324063,,78.75,,,443.02,132.14,63.75,263.25027880324063,
2013-07-18,263.23901961805564,,78.74,,15.63,443.0,132.11,63.74,263.23901961805564,
2013-07-19,263.2275958888889,,78.74,,15.63,442.98,132.07,63.74,263.2275958888889,
2013-07-20,263.21583661805545,,78.73,,,442.95,132.05,63.73,263.21583661805545,
2013-07-21,263.2028730277777,,78.72,,,442.93,132.01,63.72,263.2028730277777,
2013-07-22,263.19068632638897,,78.71,,,442.91,131.97,63.71,263.19068632638897,289.77
2013-07-23,263.17821484027786,,78.71,,,442.89,131.98,63.7,263.17821484027786,
2013-07-24,263.1650428888889,,78.7,,,442.87,131.96,63.69,263.1650428888889,
2013-07-25,263.1522916319443,,78.69,,,442.85,131.95,63.69,263.1522916319443,
2013-07-26,263.1393936944443,,78.69,,,442.84,131.96,63.68,263.1393936944443,
2013-07-27,263.1270769236113,,78.68,,,442.82,131.95,63.67,263.1270769236113,
2013-07-28,263.11395301388904,,78.67,,,442.8,131.93,63.66,263.11395301388904,
2013-07-29,263.10162497222217,,78.66,-2.25,,442.79,131.91,63.71,263.10162497222217,
2013-07-30,263.08739640972226,,78.66,,,442.77,131.91,63.74,263.08739640972226,
2013-07-31,263.07460654166647,,78.65,,,442.76,131.86,63.76,263.07460654166647,
2013-08-01,263.0622194537037,,78.65,,,442.74,131.82,63.76,263.0622194537037,289.73
2013-08-02,263.050930625,,78.64,,,442.72,131.83,63.76,263.050930625,
2013-08-03,263.03946206944437,,78.64,,,442.71,131.8,63.77,263.03946206944437,
2013-08-04,263.02701077777783,,78.63,,,442.69,131.75,63.75,263.02701077777783,
2013-08-05,263.01571315972245,,78.63,,15.68,442.68,131.71,63.74,263.01571315972245,
2013-08-06,263.00478406944444,,78.62,,,442.67,131.71,63.74,263.00478406944444,
2013-08-07,262.99369027777766,,78.62,,15.67,442.66,131.69,63.74,262.99369027777766,
2013-08-08,262.9829811180556,,78.61,,,442.65,131.61,63.73,262.9829811180556,289.72
2013-08-09,262.97098120138884,,78.6,,,442.64,131.58,63.72,262.97098120138884,
2013-08-10,262.9600289513889,,78.6,,,442.63,131.56,63.71,262.9600289513889,
2013-08-11,262.9500524791667,,78.59,,,442.62,131.55,63.7,262.9500524791667,
2013-08-12,262.9393903680555,,78.6,,,442.61,131.49,63.69,262.9393903680555,
2013-08-13,262.9288592986111,,78.59,,,442.61,131.5,63.68,262.9288592986111,
2013-08-14,262.9214840138888,,78.59,-2.39,,442.6,131.4,63.67,262.9214840138888,
2013-08-15,262.9156080763888,153.13,78.58,,,442.59,131.39,63.65,262.9156080763888,289.7
2013-08-16,262.9092046944445,,78.58,,,442.58,131.39,63.65,262.9092046944445,
2013-08-17,262.9037090069443,,78.57,,,442.57,131.33,63.64,262.9037090069443,
2013-08-18,262.89771530555555,,78.57,,,442.56,131.29,63.63,262.89771530555555,
2013-08-19,262.89257261805574,,78.56,,,442.55,131.23,63.62,262.89257261805574,
2013-08-20,262.8854183680557,,78.56,,,442.54,131.17,63.61,262.8854183680557,
2013-08-21,262.8809053333332,,78.55,,,442.54,131.12,63.6,262.8809053333332,
2013-08-22,262.87536769444444,153.07,78.54,,,442.53,131.08,63.6,262.87536769444444,289.69
2013-08-23,262.86994002083327,,78.54,,,442.52,131.04,63.59,262.86994002083327,
2013-08-24,262.8709587638889,,78.53,,,442.52,131.02,63.58,262.8709587638889,
2013-08-25,262.88350082638897,,78.52,,,442.54,130.97,63.58,262.88350082638897,
2013-08-26,262.8832531111113,,78.52,,,442.58,130.95,63.57,262.8832531111113,
2013-08-27,262.88059577083345,,78.51,,,442.6,130.92,63.56,262.88059577083345,
2013-08-28,262.8789859166666,153.01,78.51,-2.41,,442.61,130.9,63.55,262.8789859166666,
2013-08-29,262.88433142129645,,78.5,,,442.62,130.87,63.54,262.88433142129645,
2013-08-30,262.88616140277776,,78.49,,,442.62,130.83,63.53,262.88616140277776,
2013-08-31,262.8850805347223,,78.49,,,442.62,130.78,63.53,262.8850805347223,
2013-09-01,262.8812886736109,,78.48,,,442.62,130.75,63.52,262.8812886736109,289.65
2013-09-02,262.87807720833354,,78.47,,,442.62,130.71,63.51,262.87807720833354,
2013-09-03,262.87384671527747,,78.47,,,442.62,130.67,63.5,262.87384671527747,
2013-09-04,262.8688958541667,,78.46,,15.48,442.61,130.64,63.49,262.8688958541667,
2013-09-05,262.8646717430556,152.94,78.45,,,442.6,130.6,63.49,262.8646717430556,
2013-09-06,262.8606933888889,,78.45,,,442.59,130.57,63.48,262.8606933888889,
2013-09-07,262.85544100694443,,78.44,,,442.59,130.53,63.48,262.85544100694443,
2013-09-08,262.8506666180556,,78.43,,,442.58,130.53,63.47,262.8506666180556,289.63
2013-09-09,262.84784356250003,,78.43,,,442.57,130.52,63.47,262.84784356250003,
2013-09-10,262.85147602083333,,78.42,,,442.57,130.5,63.47,262.85147602083333,
2013-09-11,262.8569361319444,,78.475,,15.48,442.57,130.48,63.46,262.8569361319444,
2013-09-12,262.86991524768507,,78.46,,,442.58,130.47,63.46,262.86991524768507,
2013-09-13,262.87340224305564,152.86,78.46,-2.3,,442.6,130.44,63.45,262.87340224305564,
2013-09-14,262.87443799999994,,78.45,,,442.62,130.42,63.45,262.87443799999994,
2013-09-15,262.8726721666667,,78.44,,,442.63,130.41,63.45,262.8726721666667,289.61
2013-09-16,262.8691063055554,,78.44,,,442.65,130.43,63.44,262.8691063055554,
2013-09-17,262.86789281249986,,,,,442.66,130.44,63.44,262.86789281249986,
2013-09-18,262.87759233333355,,78.44,,,442.69,130.38,63.43,262.87759233333355,
2013-09-19,262.8780746597224,152.8,78.43,,,442.72,130.37,63.43,262.8780746597224,
2013-09-20,262.87725809027773,,78.43,,,442.77,130.34,63.42,262.87725809027773,
2013-09-21,262.87411520138863,,78.43,,,442.8,130.33,63.42,262.87411520138863,
2013-09-22,262.87041960416667,,78.42,,,442.83,130.3,63.41,262.87041960416667,289.58
2013-09-23,262.8673333402777,,,,,442.85,130.28,63.41,262.8673333402777,
2013-09-24,262.8626874236112,,78.41,,,442.87,130.26,63.4,262.8626874236112,
2013-09-25,262.85719025694414,152.73,78.41,,,442.89,130.25,63.4,262.85719025694414,
2013-09-26,262.85145738194456,,78.4,,,442.9,130.23,63.4,262.85145738194456,
2013-09-27,262.84441778472234,,78.4,-2.23,,442.91,130.21,63.4,262.84441778472234,
2013-09-28,262.8419428680556,,78.4,,,442.91,130.2,63.4,262.8419428680556,
2013-09-29,262.8382316041666,,78.39,,,442.91,130.18,63.41,262.8382316041666,
2013-09-30,262.84690470833334,,78.39,,,442.91,130.17,63.44,262.84690470833334,
2013-10-01,262.8655285625002,,78.38,,15.43,442.9,130.16,63.45,262.8655285625002,289.56
2013-10-02,262.87099205555563,,78.38,,,442.89,130.12,63.45,262.87099205555563,
2013-10-03,262.8744985555556,152.66,78.38,,,442.88,130.11,63.45,262.8744985555556,
2013-10-04,262.8786197361112,,78.37,,,442.87,130.1,63.45,262.8786197361112,
2013-10-05,262.8818102916668,,78.37,,,442.86,130.08,63.47,262.8818102916668,
2013-10-06,262.8837161388889,,78.37,,,442.85,130.07,63.48,262.8837161388889,
2013-10-07,262.88486565972215,,78.36,,,442.83,130.06,63.49,262.88486565972215,
2013-10-08,262.88559086111104,,78.36,,,442.82,130.04,63.49,262.88559086111104,289.54
2013-10-09,262.88629952083323,,78.36,,,442.81,130.02,63.5,262.88629952083323,
2013-10-10,262.8874416805556,152.62,78.35,,,442.79,130.0,63.5,262.8874416805556,
2013-10-11,262.8885014722222,,78.35,,,442.78,129.99,63.5,262.8885014722222,
2013-10-12,262.8933251597221,,78.35,,,442.77,129.97,63.49,262.8933251597221,
2013-10-13,262.8977566041668,,78.34,,,442.75,129.96,63.49,262.8977566041668,
2013-10-14,262.8997317777777,,78.34,-1.89,,442.74,129.94,63.49,262.8997317777777,
2013-10-15,262.9011881527779,,78.34,,,442.73,129.92,63.49,262.9011881527779,289.52
2013-10-16,262.9015409652779,152.55,78.33,,15.55,442.75,129.91,63.48,262.9015409652779,
2013-10-17,,,78.33,,,442.76,129.89,63.48,,
2013-10-18,262.902243298611,,78.33,,,442.76,129.87,63.47,262.902243298611,
2013-10-19,262.9013877638887,,78.33,,,442.76,129.86,63.47,262.9013877638887,
2013-10-20,262.89901692361116,,78.33,,,442.76,129.84,63.47,262.89901692361116,
2013-10-21,262.89741004861116,,78.33,,,442.77,129.83,63.47,262.89741004861116,
2013-10-22,262.89466625,,78.32,,,442.77,129.83,63.47,262.89466625,289.51
2013-10-23,262.89165354861103,,78.32,,,442.76,129.8,63.47,262.89165354861103,
2013-10-24,262.88898970601855,152.48,78.32,,,442.76,129.8,63.46,262.88898970601855,
2013-10-25,262.8850318055555,,78.32,,,442.75,129.8,63.46,262.8850318055555,
2013-10-26,262.8819675555555,,78.32,,,442.75,129.79,63.45,262.8819675555555,
2013-10-27,262.87850428472245,,78.32,,,442.74,129.82,63.45,262.87850428472245,
2013-10-28,262.87652887500013,,78.32,-1.87,,442.73,129.83,63.45,262.87652887500013,
2013-10-29,262.8737568194442,,,,,442.72,129.83,63.45,262.8737568194442,
2013-10-30,262.86992093750007,,78.32,,,442.72,129.85,63.45,262.86992093750007,
2013-10-31,262.8705795833334,152.42,78.34,,,442.71,129.85,63.44,262.8705795833334,
2013-11-01,262.8746174756944,,78.35,,,442.71,129.86,63.44,262.8746174756944,289.49
2013-11-02,262.8751437222221,,78.35,,,442.71,129.89,63.44,262.8751437222221,
2013-11-03,262.87467583680575,,78.35,,,442.7,129.89,63.43,262.87467583680575,
2013-11-04,262.8724140902777,,78.36,,,442.69,130.02,63.44,262.8724140902777,
2013-11-05,262.875315951389,,78.36,,15.8,442.68,130.28,63.43,262.875315951389,
2013-11-06,262.87947126736105,152.4,78.37,,,442.67,130.49,63.42,262.87947126736105,
2013-11-07,262.8890336111113,,78.38,,,442.66,130.64,63.42,262.8890336111113,
2013-11-08,262.89170423148147,,78.38,,,442.65,130.8,63.42,262.89170423148147,289.47
2013-11-09,262.898117875,,78.39,,,442.64,130.93,63.41,262.898117875,
2013-11-10,262.9043296944444,,78.39,,,442.63,131.08,63.42,262.9043296944444,
2013-11-11,262.93222596180544,,78.39,,,442.65,131.27,63.41,262.93222596180544,
2013-11-12,262.9651310972224,,78.4,,,442.66,131.42,63.41,262.9651310972224,
2013-11-13,262.9961413125,152.34,78.41,,,442.67,131.54,63.4,262.9961413125,
2013-11-14,263.02000994791666,,78.41,-1.6,,442.67,131.66,63.4,263.02000994791666,
2013-11-15,263.04118393055563,,78.42,,,442.68,131.73,63.41,263.04118393055563,289.45
2013-11-16,263.05943663194444,,78.42,,,442.68,131.82,63.39,263.05943663194444,
2013-11-17,263.0776130902777,,78.42,,,442.69,131.89,63.39,263.0776130902777,
2013-11-18,263.0936855833334,,78.42,,,442.69,131.94,63.4,263.0936855833334,
2013-11-19,263.1080472638889,152.38,78.42,,,442.69,131.98,63.44,263.1080472638889,
2013-11-20,263.1218840208333,,78.42,,16.13,442.7,132.04,63.45,263.1218840208333,
2013-11-21,263.1340921875001,,78.42,,,442.7,132.07,63.47,263.1340921875001,
2013-11-22,263.1474449270833,,78.42,,,442.7,132.11,63.47,263.1474449270833,289.44
2013-11-23,263.1584816180555,,78.42,,,442.7,132.14,63.48,263.1584816180555,
2013-11-24,263.1778575173612,,78.42,,,442.7,132.18,63.47,263.1778575173612,
2013-11-25,263.25252907870356,,78.42,,,442.69,132.22,63.47,263.25252907870356,
2013-11-26,263.3887157256945,,78.42,,,442.68,132.08,63.47,263.3887157256945,
2013-11-27,263.4680148368056,,78.42,,,442.68,,63.46,263.4680148368056,
2013-11-28,263.52015390277785,152.3,78.42,-2.26,,442.67,,63.46,263.52015390277785,
2013-11-29,263.56068924305555,,78.42,,,442.67,,63.47,263.56068924305555,
2013-11-30,263.59292368750005,,78.42,,,442.66,,63.47,263.59292368750005,
2013-12-01,263.6163622638888,,78.42,,,442.65,,63.47,263.6163622638888,289.41
2013-12-02,263.63091907638875,,78.41,,16.06,442.65,,63.46,263.63091907638875,
2013-12-03,263.64257645138883,,78.41,,,442.65,,63.46,263.64257645138883,
2013-12-04,263.6520462222221,,78.41,,,442.64,131.67,63.45,263.6520462222221,
2013-12-05,263.66059293402765,152.37,,,,442.63,131.68,63.45,263.66059293402765,
2013-12-06,263.6647315416667,,78.41,,,442.62,131.67,63.45,263.6647315416667,
2013-12-07,263.66710979861097,,78.41,,,442.62,131.63,63.45,263.66710979861097,
2013-12-08,263.6609734583335,,78.41,,,442.61,131.63,63.44,263.6609734583335,289.39
2013-12-09,263.65526646527786,,78.41,,,442.6,131.62,63.44,263.65526646527786,
2013-12-10,263.65129249652784,,78.4,,,442.6,131.61,63.43,263.65129249652784,
2013-12-11,263.64120673611114,152.33,78.4,,,442.59,131.62,63.43,263.64120673611114,
2013-12-12,263.63227211111115,,78.41,,,442.58,131.61,63.43,263.63227211111115,
2013-12-13,263.6254255625,,78.41,-1.92,,442.58,131.6,63.43,263.6254255625,
2013-12-14,263.6182507430554,,78.42,,,442.57,131.59,63.42,263.6182507430554,
2013-12-15,263.6081102430556,,78.42,,,442.56,131.57,63.42,263.6081102430556,289.39
2013-12-16,263.5970692013889,,78.42,,,442.56,131.57,63.41,263.5970692013889,
2013-12-17,263.58705095138873,,78.43,,,442.55,131.55,63.41,263.58705095138873,
2013-12-18,263.57786006944445,,78.44,,15.96,442.55,131.54,63.41,263.57786006944445,
2013-12-19,263.5699174513888,,78.44,,,442.54,131.53,63.42,263.5699174513888,
2013-12-20,263.56244554861104,152.49,78.45,,,442.53,131.5,63.46,263.56244554861104,
2013-12-21,263.5499685000002,,78.45,,,442.53,131.48,63.48,263.5499685000002,
2013-12-22,263.53652083333344,,78.46,,,442.52,131.47,63.51,263.53652083333344,289.38
2013-12-23,263.5280814930557,,78.46,,,442.51,131.46,63.53,263.5280814930557,
2013-12-24,263.51752385416665,,78.47,,,442.51,131.45,63.55,263.51752385416665,
2013-12-25,263.50916788888907,,78.47,,,442.5,131.44,63.57,263.50916788888907,
2013-12-26,263.5004183125002,,78.48,,,442.5,131.46,63.59,263.5004183125002,
2013-12-27,263.4897316805557,153.08,78.48,,,442.49,131.46,63.6,263.4897316805557,
2013-12-28,263.4758950763889,,78.49,,,442.48,131.49,63.62,263.4758950763889,
2013-12-29,263.4669862361111,,78.51,,,442.48,131.52,63.63,263.4669862361111,
2013-12-30,263.45799066666683,,78.52,-1.78,,442.47,131.57,63.65,263.45799066666683,
2013-12-31,263.44841846527765,,78.53,,,442.46,131.46,63.67,263.44841846527765,
2014-01-01,263.44354371527777,,78.53,,,442.46,131.67,63.69,263.44354371527777,289.37
2014-01-02,263.4378165972222,,78.54,,,442.45,131.73,63.71,263.4378165972222,
2014-01-03,263.4318305486112,153.17,78.54,,,442.45,131.79,63.73,263.4318305486112,
2014-01-04,263.42203227083337,,78.54,,,442.44,131.88,63.74,263.42203227083337,
2014-01-05,263.4146493125,,78.55,,,442.44,131.95,63.75,263.4146493125,
2014-01-06,263.4078535069445,,78.55,,16.5,442.43,132.06,63.75,263.4078535069445,
2014-01-07,263.40333581944446,,78.56,,,442.43,132.15,63.76,263.40333581944446,
2014-01-08,263.3999110104167,,78.56,,,442.42,132.22,63.77,263.3999110104167,289.35
2014-01-09,263.3978566458333,153.34,78.57,,,442.42,132.29,63.78,263.3978566458333,
2014-01-10,263.40165752083345,,78.58,,,442.41,132.34,63.79,263.40165752083345,
2014-01-11,263.3994085486111,,78.59,,,442.41,132.39,63.79,263.3994085486111,
2014-01-12,263.39744632638883,,78.6,,,442.41,132.43,63.8,263.39744632638883,
2014-01-13,263.3930657777777,,78.6,,,442.4,132.47,63.81,263.3930657777777,
2014-01-14,263.3907946527777,,78.61,-1.82,,442.4,132.52,63.84,263.3907946527777,
2014-01-15,263.38872512499984,,78.61,,,442.41,132.53,63.88,263.38872512499984,289.35
2014-01-16,263.38240729861093,153.64,78.62,,,442.42,132.57,63.92,263.38240729861093,
2014-01-17,263.3767397222221,,78.62,,,442.43,132.63,63.96,263.3767397222221,
2014-01-18,263.3719914930556,,78.62,,,442.44,132.69,63.99,263.3719914930556,
2014-01-19,263.36600579166657,,78.62,,,442.45,132.72,64.85,263.36600579166657,
2014-01-20,263.36020850694445,,78.63,,,442.46,132.76,65.27,263.36020850694445,
2014-01-21,263.3557802847223,,78.63,,,442.46,132.79,65.17,263.3557802847223,
2014-01-22,263.34875445833336,,78.63,,16.42,442.47,132.81,65.1,263.34875445833336,289.33
2014-01-23,263.34178966666656,154.16,78.63,,,442.47,132.84,65.04,263.34178966666656,
2014-01-24,263.3348369791665,,78.63,,,442.48,132.85,65.0,263.3348369791665,
2014-01-25,263.3301654513889,,78.63,,,442.48,132.9,64.96,263.3301654513889,
2014-01-26,263.3254301944445,,78.63,,,442.49,132.93,64.92,263.3254301944445,
2014-01-27,263.3220193749999,,78.64,,,442.5,133.02,64.89,263.3220193749999,
2014-01-28,263.319604888889,,78.64,,,442.5,133.13,64.86,263.319604888889,
2014-01-29,263.3160180069446,153.83,78.63,-1.75,,442.51,133.26,64.85,263.3160180069446,
2014-01-30,263.3105455972221,,78.64,,,442.51,133.39,64.91,263.3105455972221,
2014-01-31,263.30507404166667,,78.64,,,442.52,133.49,65.0,263.30507404166667,
2014-02-01,263.3008037291666,,78.64,,,442.52,133.6,64.98,263.3008037291666,289.31
2014-02-02,263.29832506249994,,78.64,,,442.52,133.7,65.15,263.29832506249994,
2014-02-03,263.29695084027753,,78.64,,16.47,442.52,133.81,65.06,263.29695084027753,
2014-02-04,263.29647593749974,,78.64,,,442.53,133.88,65.01,263.29647593749974,
2014-02-05,263.3023456805557,,78.64,,,442.53,133.98,65.23,263.3023456805557,
2014-02-06,263.3141653819444,153.62,78.64,,,442.54,134.02,65.25,263.3141653819444,
2014-02-07,263.32004588888884,,78.64,,,442.54,134.07,65.43,263.32004588888884,
2014-02-08,263.3259974722222,,78.65,,,442.54,134.13,65.3,263.3259974722222,289.31
2014-02-09,263.34967191666647,,78.65,,,442.55,134.16,65.2,263.34967191666647,
2014-02-10,263.40532765277777,,78.66,,,442.55,134.23,65.48,263.40532765277777,
2014-02-11,263.45368593750004,,78.66,,,442.55,134.25,65.3,263.45368593750004,
2014-02-12,263.4914063333333,154.17,78.67,,,442.55,134.29,65.19,263.4914063333333,
2014-02-13,263.5293969189815,,78.68,,,442.55,134.35,65.13,263.5293969189815,
2014-02-14,263.6017021875,,78.68,-1.76,,442.55,134.47,65.07,263.6017021875,
2014-02-15,263.66265823611127,,78.69,,,442.54,134.56,65.04,263.66265823611127,289.29
2014-02-16,263.7012026944445,,78.7,,,442.54,134.61,65.03,263.7012026944445,
2014-02-17,263.7304917013888,,78.71,,,442.54,134.67,64.99,263.7304917013888,
2014-02-18,263.76698452777777,,78.71,,,442.53,134.7,64.96,263.76698452777777,
2014-02-19,263.8563175138889,,78.72,,16.55,442.53,134.72,64.93,263.8563175138889,
2014-02-20,263.91098997916663,154.34,78.72,,,442.52,134.73,64.9,263.91098997916663,
2014-02-21,263.9397832847222,,78.73,,,442.52,134.74,64.88,263.9397832847222,
2014-02-22,263.9664470069446,,78.73,,,442.51,134.71,64.85,263.9664470069446,289.27
2014-02-23,263.9838863402779,,78.74,,,442.51,134.67,64.83,263.9838863402779,
2014-02-24,263.99291489583345,,78.75,,,442.5,134.68,64.81,263.99291489583345,
2014-02-25,263.9981254930554,,78.77,,,442.5,134.64,64.79,263.9981254930554,
2014-02-26,263.998359909722,,78.78,,,442.49,134.59,64.78,263.998359909722,
2014-02-27,263.99348195833335,154.28,78.78,,,442.49,134.57,64.79,263.99348195833335,
2014-02-28,263.9846507569444,,78.79,-1.85,,442.48,134.58,64.8,263.9846507569444,
2014-03-01,263.97682230555563,,78.79,,,442.48,134.58,64.8,263.97682230555563,289.26
2014-03-02,263.9656451944444,,78.8,,,442.47,134.57,64.77,263.9656451944444,
2014-03-03,263.951960923611,,78.8,,,442.46,134.55,64.88,263.951960923611,
2014-03-04,263.93836440972234,,78.81,,16.33,442.46,134.54,64.89,263.93836440972234,
2014-03-05,263.92295431944444,154.17,78.81,,,442.45,134.51,64.85,263.92295431944444,
2014-03-06,263.9057869513891,,78.81,,,442.45,134.47,64.81,263.9057869513891,
2014-03-07,263.8882026527776,,78.82,,,442.44,134.46,64.79,263.8882026527776,
2014-03-08,263.87210127777763,,78.82,,,442.43,134.45,64.76,263.87210127777763,289.23
2014-03-09,263.85495040277766,,78.83,,,442.43,134.41,64.74,263.85495040277766,
2014-03-10,263.83849990972226,,78.83,,,442.42,134.4,64.73,263.83849990972226,
2014-03-11,263.8236134791667,,78.83,,,442.41,134.34,64.71,263.8236134791667,
2014-03-12,263.8074348819445,,78.84,,,442.4,134.33,64.69,263.8074348819445,
2014-03-13,263.79098490277767,154.16,78.84,,,442.4,134.28,64.68,263.79098490277767,
2014-03-14,263.77634176388875,,78.84,-1.97,,442.39,134.25,64.67,263.77634176388875,
2014-03-15,263.7624636388889,,78.85,,,442.39,134.22,64.65,263.7624636388889,289.23
2014-03-16,263.7500606111111,,78.85,,,442.38,134.16,64.64,263.7500606111111,
2014-03-17,263.73613526388897,,78.86,,,442.38,134.14,64.62,263.73613526388897,
2014-03-18,263.72111596527776,,78.86,,,442.37,134.09,64.61,263.72111596527776,
2014-03-19,263.70714432291675,154.1,78.86,,16.07,442.36,134.04,64.6,263.70714432291675,
2014-03-20,263.69214312500003,,78.86,,,442.36,134.0,64.58,263.69214312500003,
2014-03-21,263.6784511319443,,78.87,,,442.35,133.96,64.57,263.6784511319443,
2014-03-22,263.6674965763889,,78.87,,,442.35,133.93,64.57,263.6674965763889,289.22
2014-03-23,263.65572569444424,,78.89,,,442.34,133.87,64.57,263.65572569444424,
2014-03-24,263.64303519444456,,78.9,,,442.34,133.82,64.56,263.64303519444456,
2014-03-25,263.6300453263889,,78.92,,,442.33,133.8,64.56,263.6300453263889,
2014-03-26,263.6181806041669,,78.93,,,442.33,133.74,64.55,263.6181806041669,
2014-03-27,263.6062370659721,153.93,78.93,,,442.32,133.69,64.54,263.6062370659721,
2014-03-28,263.5945735763889,,78.93,-2.03,,442.31,133.65,64.52,263.5945735763889,
2014-03-29,263.5815728402779,,78.93,,,442.31,133.59,64.52,263.5815728402779,
2014-03-30,263.56808651736105,,78.93,,,442.3,133.55,64.51,263.56808651736105,
2014-03-31,263.5581654236112,,78.93,,,442.3,133.48,64.5,263.5581654236112,
2014-04-01,263.54701465277765,,78.93,,16.01,442.29,133.45,64.49,263.54701465277765,289.2
2014-04-02,263.536492513889,153.91,78.94,,,442.29,133.4,64.49,263.536492513889,
2014-04-03,263.5249932708334,,78.94,,,442.28,133.36,64.49,263.5249932708334,
2014-04-04,263.514396875,,78.93,,,442.28,133.29,64.48,263.514396875,
2014-04-05,263.5032573333333,,78.94,,,442.28,133.24,64.46,263.5032573333333,
2014-04-06,263.4909049097223,,78.94,,,442.27,133.19,64.45,263.4909049097223,
2014-04-07,263.4767912916668,,78.94,,,442.27,133.14,64.44,263.4767912916668,
2014-04-08,263.46519027777777,,78.94,,,442.26,133.08,64.42,263.46519027777777,289.18
2014-04-09,263.45445337500007,,78.95,,,442.26,133.03,64.42,263.45445337500007,
2014-04-10,263.44137084722234,153.76,78.95,,,442.25,132.98,64.41,263.44137084722234,
2014-04-11,263.43437089583324,,78.96,,,442.25,132.96,64.4,263.43437089583324,
2014-04-12,263.4248245763888,,78.97,,,442.24,132.9,64.39,263.4248245763888,
2014-04-13,263.4150426875001,,78.97,,,442.24,132.87,64.38,263.4150426875001,
2014-04-14,263.405807486111,,78.97,-2.09,,442.23,132.8,64.37,263.405807486111,
2014-04-15,263.3972933125,,78.96,,,442.23,132.75,64.36,263.3972933125,289.17
2014-04-16,263.3863133194444,,78.96,,15.88,442.22,132.73,64.34,263.3863133194444,
2014-04-17,263.377087277778,,78.97,,,442.22,132.66,64.33,263.377087277778,
2014-04-18,263.37173439583336,,78.96,,,442.22,132.64,64.33,263.37173439583336,
2014-04-19,263.3680634305556,,78.96,,,442.21,132.59,64.32,263.3680634305556,
2014-04-20,263.36065228472216,,78.96,,,442.21,132.55,64.3,263.36065228472216,
2014-04-21,263.3535387152778,,78.96,,,442.21,132.49,64.3,263.3535387152778,
2014-04-22,263.35008082175943,,78.96,,,442.2,132.46,64.29,263.35008082175943,289.16
2014-04-23,263.3457609861111,,78.95,,,442.2,132.42,64.29,263.3457609861111,
2014-04-24,263.3413221319445,153.61,78.95,,,442.2,132.36,64.28,263.3413221319445,
2014-04-25,263.33806015277764,,78.96,,,442.2,132.33,64.29,263.33806015277764,
2014-04-26,263.33734656249993,,78.96,,,442.19,132.28,64.29,263.33734656249993,
2014-04-27,263.34103965277774,,78.96,,,442.19,132.24,64.29,263.34103965277774,
2014-04-28,263.3524273125,,78.96,-2.08,,442.19,132.19,64.28,263.3524273125,
2014-04-29,263.3604471597222,,78.95,,,442.18,132.18,64.27,263.3604471597222,
2014-04-30,263.3655264236112,153.59,78.95,,,442.18,132.12,64.27,263.3655264236112,
2014-05-01,263.37245538194446,,78.95,,,442.18,132.08,64.26,263.37245538194446,289.13
2014-05-02,263.375944326389,,78.96,,,442.18,132.05,64.25,263.375944326389,
2014-05-03,263.38001461805544,,78.97,,,442.17,131.99,64.24,263.38001461805544,
