Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,03-11-2020,,,,,,,,
Gegevens beschikbaar:,19-02-1981,tot:,14-02-2018,,,,,,,,
Datum: ,03-11-2020,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32C0609,001,32CP0086,142637,458333,376,01-01-1980,01-01-1980,14-05-2014,370,-6,-624,-824
B32C0609,001,32CP0086,142637,458333,376,01-01-1980,14-05-2014,14-02-2018,371,-5,-624,-824


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32C0609,001,02-10-1997,308,314,62,,,,,,
B32C0609,001,16-10-1997,303,309,67,,,,,,
B32C0609,001,29-10-1997,300,306,70,,,,,,
B32C0609,001,18-11-1997,295,301,75,,,,,,
B32C0609,001,27-11-1997,298,304,72,,,,,,
B32C0609,001,18-12-1997,291,297,79,,,,,,
B32C0609,001,15-01-1998,260,266,110,,,,,,
B32C0609,001,29-01-1998,256,262,114,,,,,,
B32C0609,001,18-02-1998,262,268,108,,,,,,
B32C0609,001,05-03-1998,270,276,100,,,,,,
B32C0609,001,19-03-1998,232,238,138,,,,,,
B32C0609,001,01-04-1998,238,244,132,,,,,,
B32C0609,001,17-06-1998,220,226,150,,,,,,
B32C0609,001,01-07-1998,225,231,145,,,,,,
B32C0609,001,15-07-1998,235,241,135,,,,,,
B32C0609,001,30-07-1998,244,250,126,,,,,,
B32C0609,001,19-08-1998,255,261,115,,,,,,
B32C0609,001,01-09-1998,255,261,115,,,,,,
B32C0609,001,17-09-1998,240,246,130,,,,,,
B32C0609,001,30-09-1998,235,241,135,,,,,,
B32C0609,001,19-10-1998,230,236,140,,,,,,
B32C0609,001,29-10-1998,221,227,149,,,,,,
B32C0609,001,18-11-1998,158,164,212,,,,,,
B32C0609,001,03-12-1998,175,181,195,,,,,,
B32C0609,001,17-12-1998,173,179,197,,,,,,
B32C0609,001,19-01-1999,161,167,209,,,,,,
B32C0609,001,02-02-1999,168,174,202,,,,,,
B32C0609,001,18-02-1999,178,184,192,,,,,,
